id,x,y
144,58.1145,-0.291927
145,57.823,-0.492742
146,58.2615,-0.284689
147,58.0982,-0.48551
148,64.0974,-0.385105
149,63.8572,-0.485228
150,64.2489,-0.431655
151,64.1053,-0.622856
153,69.9004,-0.521243
154,70.1611,-0.397183
155,69.9202,-0.578274
157,75.6409,-0.58892
158,76.1392,-0.492812
159,75.8924,-0.663707
161,81.2497,-0.618085
162,81.6758,-0.450165
163,81.5323,-0.611435
164,87.2987,-0.480832
165,87.1993,-0.514714
166,87.4515,-0.436915
167,87.3761,-0.609496
169,93.073,-0.466066
170,93.3819,-0.395258
171,93.2769,-0.533174
172,101.584,-0.344097
173,101.43,-0.368026
174,101.697,-0.276505
175,101.598,-0.463911
176,105.317,-0.223953
177,105.279,-0.405716
208,0.0355438,-1.55085
209,0.091949,-1.70225
210,0.181994,-1.52807
211,0.252988,-1.67198
212,7.49903,-1.48025
213,7.50952,-1.67438
214,7.70492,-1.52469
215,7.69492,-1.68826
216,13.4285,-1.52295
217,13.4665,-1.67326
218,13.6124,-1.53285
219,13.7085,-1.67212
220,19.4097,-1.54427
221,19.7696,-1.55563
222,19.5552,-1.62195
223,19.558,-1.62624
224,25.3189,-1.53282
225,25.3152,-1.68237
226,25.4803,-1.41983
227,25.5787,-1.70022
228,31.3501,-1.5246
229,31.2997,-1.66975
230,31.535,-1.53057
231,31.5932,-1.67935
232,37.303,-1.50872
233,37.1966,-1.69196
234,37.3968,-1.54296
235,37.6085,-1.66588
236,43.1935,-1.5756
237,43.4634,-1.7724
238,43.3754,-1.54214
239,43.508,-1.74082
240,48.6183,-1.58617
241,48.6937,-1.71496
242,48.842,-1.52669
243,48.769,-1.6969
244,52.5447,-1.5703
245,52.5387,-1.69112
246,52.8298,-1.52965
247,52.6939,-1.66263
248,60.7993,-1.59726
249,60.9438,-1.60597
250,61.2959,-1.38657
251,61.0108,-1.49696
252,66.7918,-1.49431
253,66.8986,-1.6061
254,67.2965,-1.43459
255,67.3212,-1.5717
256,72.9453,-1.46649
257,72.8277,-1.65434
258,73.1914,-1.45116
259,73.1515,-1.62504
260,78.2425,-1.51438
261,78.3551,-1.65511
262,78.64,-1.59707
263,78.5043,-1.71412
264,84.2715,-1.51854
265,84.2921,-1.64379
266,84.5333,-1.49292
267,84.5502,-1.65222
268,90.1165,-1.44768
269,90.0974,-1.61578
270,90.4412,-1.47066
271,90.421,-1.63406
272,95.9985,-1.3819
273,96.0025,-1.51136
274,96.3793,-1.37855
275,96.3829,-1.52727
276,101.538,-1.3167
277,101.4,-1.41897
278,101.697,-1.32794
279,101.552,-1.45073
280,105.247,-1.13822
281,105.282,-1.4088
312,0.197456,-3.56105
313,0.271872,-3.72126
314,0.306756,-3.51517
315,0.430472,-3.65732
316,4.67135,-3.51953
317,4.72338,-3.70983
318,4.86086,-3.54726
319,4.9668,-3.6767
320,10.6434,-3.52552
321,10.7356,-3.68887
322,10.8731,-3.52705
323,10.9104,-3.67832
324,16.6437,-3.58215
325,16.6925,-3.72897
326,16.8782,-3.49353
327,16.8071,-3.68525
328,22.4322,-3.50074
329,22.5805,-3.7301
330,22.6439,-3.55652
331,22.8131,-3.67959
