time,latitude,longitude,altitude
1718963099.9689293,51.9415112,-2.3980229,106181.0
1718963100.1106763,51.9415128,-2.3980231,106134.0
1718963100.1912246,51.9415142,-2.3980227999999997,106161.0
1718963100.332947,51.9415158,-2.3980226,106154.0
1718963100.4536767,51.9415173,-2.3980223,106185.0
1718963100.5945964,51.9415189,-2.3980219,106194.0
1718963100.716094,51.941520499999996,-2.3980219,106196.0
1718963100.8369842,51.9415219,-2.3980218,106202.0
1718963100.957672,51.941523399999994,-2.3980215,106200.0
1718963101.0984728,51.941524799999996,-2.3980213,106238.0
1718963101.2191408,51.9415267,-2.3980213999999997,106236.0
1718963101.339799,51.941528399999996,-2.3980211,106244.0
1718963101.4604993,51.9415299,-2.3980207,106261.0
1718963101.5811906,51.941531499999996,-2.3980207,106257.0
1718963101.7020295,51.9415331,-2.3980204,106274.0
1718963101.843209,51.9415346,-2.3980202,106261.0
1718963101.9638877,51.941536199999994,-2.3980197,106272.0
1718963102.0847583,51.9415383,-2.3980197,106275.0
1718963102.2055347,51.9415398,-2.3980194,106287.0
1718963102.3269734,51.9415415,-2.3980194999999997,106285.0
1718963102.4479988,51.941542899999995,-2.3980186999999997,106302.0
1718963102.5891986,51.9415446,-2.3980188,106303.0
1718963102.7100887,51.9415462,-2.3980186,106288.0
1718963102.8310616,51.9415477,-2.3980182,106314.0
1718963102.9564583,51.9415493,-2.3980181,106339.0
1718963103.0772226,51.941550899999996,-2.3980178999999997,106337.0
1718963103.1979027,51.9415523,-2.3980174,106370.0
1718963103.338785,51.9415541,-2.3980170999999997,106387.0
1718963103.4597495,51.9415555,-2.3980166,106379.0
1718963103.5804555,51.9415573,-2.3980167999999997,106379.0
1718963103.7011564,51.941558699999995,-2.3980163,106373.0
1718963103.8419893,51.9415603,-2.3980159999999997,106401.0
1718963103.9626536,51.941561899999996,-2.3980159,106385.0
1718963104.0833502,51.9415634,-2.3980156,106300.0
1718963104.2040732,51.9415651,-2.3980154,106266.0
1718963104.3449106,51.9415665,-2.3980151999999997,106264.0
1718963104.4656012,51.9415682,-2.3980148,106255.0
1718963104.5866199,51.9415696,-2.3980145999999998,106232.0
1718963104.7273347,51.9415713,-2.3980145,106282.0
1718963104.8279185,51.9415731,-2.398014,106338.0
1718963104.968727,51.9415748,-2.3980139,106404.0
1718963105.149931,51.9415762,-2.3980134,106466.0
1718963105.2102895,51.941578,-2.3980131,106504.0
1718963105.3511634,51.941579499999996,-2.3980126999999998,106531.0
1718963105.4724483,51.9415811,-2.3980124,106531.0
1718963105.5931544,51.9415816,-2.3980126999999998,106522.0
1718963105.7139165,51.9415816,-2.3980126,106531.0
1718963105.8348005,51.941581199999995,-2.3980126,106547.0
1718963105.975623,51.9415811,-2.3980125,106573.0
1718963106.1166134,51.9415811,-2.3980125,106584.0
1718963106.2376747,51.941581199999995,-2.3980124,106600.0
1718963106.3384752,51.941581299999996,-2.3980125,106605.0
1718963106.4592009,51.9415817,-2.3980124,106606.0
1718963106.5799136,51.9415823,-2.3980121999999997,106589.0
1718963106.700616,51.9415832,-2.3980118999999998,106572.0
1718963106.8416114,51.9415841,-2.3980118,106573.0
1718963106.962696,51.9415853,-2.3980116,106580.0
1718963107.1037488,51.9415865,-2.3980116,106519.0
1718963107.204398,51.941587899999995,-2.3980113,106519.0
1718963107.3454208,51.9415896,-2.3980109,106533.0
1718963107.4664714,51.941591499999994,-2.3980107,106523.0
1718963107.590358,51.941592899999996,-2.3980102999999997,106532.0
1718963107.7111537,51.9415944,-2.3980101,106533.0
1718963107.85201,51.941596,-2.3980098,106533.0
1718963107.9727633,51.9415975,-2.3980094,106548.0
1718963108.1137526,51.9415992,-2.3980094,106530.0
1718963108.2145545,51.941600699999995,-2.3980091,106528.0
1718963108.3553283,51.941601999999996,-2.3980094999999997,106526.0
1718963108.4559295,51.941602499999995,-2.3980094999999997,106521.0
1718963108.596941,51.941602499999995,-2.3980097,106531.0
1718963108.7176902,51.9416021,-2.3980097,106539.0
1718963108.8384311,51.9416021,-2.3980097,106530.0
1718963108.9596522,51.941601999999996,-2.3980097,106523.0
1718963109.1005669,51.9416021,-2.3980097,106511.0
1718963109.2213361,51.9416021,-2.3980098,106519.0
1718963109.34437,51.941602499999995,-2.3980097,106523.0
1718963109.4651642,51.941603,-2.3980096,106539.0
1718963109.5859377,51.941603699999995,-2.3980094999999997,106557.0
1718963109.729078,51.9416048,-2.3980097,106525.0
1718963109.8297174,51.9416063,-2.3980099,106555.0
1718963109.9709883,51.9416072,-2.3980096,106560.0
1718963110.1118226,51.9416088,-2.3980096,106550.0
1718963110.2137914,51.9416102,-2.3980099,106547.0
1718963110.3353367,51.9416114,-2.3980101,106563.0
1718963110.4567072,51.9416124,-2.3980094999999997,106587.0
1718963110.597585,51.941613499999995,-2.3980094999999997,106572.0
1718963110.7183723,51.9416143,-2.3980097,106558.0
1718963110.84118,51.941615399999996,-2.3980094,106586.0
1718963110.9620147,51.9416167,-2.3980094,106585.0
1718963111.102923,51.941617699999995,-2.3980091999999997,106568.0
1718963111.2037702,51.9416186,-2.3980091999999997,106555.0
1718963111.3446035,51.9416197,-2.3980098,106511.0
1718963111.4653652,51.941620799999995,-2.3980094999999997,106499.0
1718963111.6064193,51.9416217,-2.3980094,106528.0
1718963111.707237,51.941622699999996,-2.3980093,106517.0
1718963111.83566,51.941623799999995,-2.398009,106541.0
1718963111.956444,51.9416249,-2.3980088999999998,106581.0
