time,x,y,theta
1742564714.332792,151.131565,3.951835,-1.347331
1742564714.430502,151.134097,3.949848,-1.364018
1742564714.537152,151.163979,3.905938,-1.386725
1742564714.632045,151.163429,3.887475,-1.403777
1742564714.740209,151.169453,3.871986,-1.418162
1742564714.838958,151.194312,3.868584,-1.441306
1742564714.943917,151.176844,3.899625,-1.481174
1742564715.011474,151.181662,3.861556,-1.519716
1742564715.134968,151.160134,3.876746,-1.537805
1742564715.231920,151.138512,3.875991,-1.559693
1742564715.345324,151.161931,3.851806,-1.591871
1742564715.442707,151.154214,3.858111,-1.625872
1742564715.539895,151.150154,3.861052,-1.668286
1742564715.690675,151.120903,3.869177,-1.708512
1742564716.038466,151.098954,3.770611,-1.868824
1742564716.143791,151.120597,3.713071,-1.903217
1742564716.236410,151.106300,3.700358,-1.937589
1742564716.418438,151.090576,3.691788,-1.965019
1742564716.431366,151.086095,3.694472,-1.994652
1742564716.496417,151.082456,3.658678,-2.030406
1742564716.612321,151.077477,3.653475,-2.069323
1742564716.746751,151.039978,3.645855,-2.095284
1742564716.837895,151.032133,3.649810,-2.118613
1742564716.939955,150.998479,3.669570,-2.147594
1742564717.045296,151.008084,3.647049,-2.177235
1742564717.142157,151.010501,3.641815,-2.202703
1742564717.243862,150.975859,3.636363,-2.226940
1742564717.342312,150.978196,3.632301,-2.252195
1742564717.437747,150.976779,3.633601,-2.281615
1742564717.538059,150.949530,3.637085,-2.312767
1742564717.637934,150.919237,3.642533,-2.344784
1742564717.741622,150.905933,3.628761,-2.372237
1742564717.837786,150.891347,3.636352,-2.396431
1742564717.939512,150.870839,3.627728,-2.425700
1742564718.049219,150.873625,3.610898,-2.450893
1742564718.131315,150.861137,3.609812,-2.470894
1742564718.232754,150.849268,3.610706,-2.487351
1742564718.346259,150.833359,3.612693,-2.505607
1742564718.435969,150.827102,3.605679,-2.524749
1742564718.541588,150.807111,3.618318,-2.542675
1742564718.653575,150.820169,3.605053,-2.567845
1742564718.746052,150.813333,3.629093,-2.590636
1742564718.842613,150.750717,3.612180,-2.611585
1742564718.946889,150.760645,3.623975,-2.625315
1742564719.040108,150.759695,3.619818,-2.642385
1742564719.132460,150.740483,3.636761,-2.659038
1742564719.235071,150.714336,3.635571,-2.681737
1742564719.348464,150.688034,3.624648,-2.707269
1742564719.434472,150.693221,3.636529,-2.735310
1742564719.539848,150.683580,3.641319,-2.764652
1742564719.776929,150.510112,3.780120,-2.729461
1742564720.038502,150.396931,3.814398,-2.840133
1742564720.137893,150.396549,3.814690,-2.864463
1742564720.243520,150.392258,3.828280,-2.887403
1742564720.339074,150.372833,3.836287,-2.909594
1742564720.437203,150.353678,3.844471,-2.934236
1742564720.537324,150.355934,3.827072,-2.966764
1742564720.643446,150.348312,3.823965,-2.990114
1742564720.706079,150.344563,3.825591,-3.018070
1742564720.833338,150.286112,3.839925,-3.028111
1742564720.932474,150.272156,3.825132,-3.028332
1742564721.039111,150.251460,3.833936,-3.031310
1742564721.132057,150.215510,3.835164,-3.036000
1742564721.235473,150.149700,3.845581,-3.030292
1742564721.337255,150.126255,3.856728,-3.025938
1742564721.430421,150.080501,3.867858,-3.032565
1742564721.530569,150.043766,3.868694,-3.035949
1742564721.714452,150.049412,3.868928,-3.017590
1742564721.813360,149.899607,3.790615,-3.046700
1742564721.933475,149.817492,3.780791,-3.054798
1742564722.038052,149.815257,3.794717,-3.065236
1742564722.133119,149.837143,3.794474,-3.060101
1742564722.243590,149.851111,3.795754,-3.062044
1742564722.328586,149.820684,3.804177,-3.059340
1742564722.400377,149.841793,3.807512,-3.059372
1742564722.527300,149.854115,3.803583,-3.059947
1742564722.644290,149.851044,3.803505,-3.059528
1742564722.704624,149.869384,3.803166,-3.059596
1742564722.797615,149.863364,3.801272,-3.060060
1742564722.922451,149.856867,3.800166,-3.060238
1742564723.027437,149.867305,3.803968,-3.060155
1742564723.124236,149.863160,3.805953,-3.059219
1742564723.234782,149.847408,3.807400,-3.059733
1742564723.322510,149.862500,3.807618,-3.058989
1742564723.424343,149.842452,3.808016,-3.059123
1742564723.518381,149.856350,3.809019,-3.059403
1742564723.633474,149.872466,3.808385,-3.059748
1742564723.720436,149.866242,3.805900,-3.059032
1742564723.825565,149.855921,3.801480,-3.060072
1742564723.924050,149.869482,3.806433,-3.060074
1742564724.017758,149.873105,3.802587,-3.059591
1742564724.134351,149.864310,3.799476,-3.059447
1742564724.226675,149.845082,3.794042,-3.066332
1742564724.327906,149.817949,3.785619,-3.068156
1742564724.435082,149.806260,3.778731,-3.066099
1742564724.527103,149.770163,3.770690,-3.070225
1742564724.631497,149.739528,3.775323,-3.069574
1742564724.711189,149.689511,3.777123,-3.071290
1742564724.829659,149.679275,3.774300,-3.073200
1742564724.925014,149.672172,3.810337,-3.074784
1742564725.023946,149.646177,3.817566,-3.086593
1742564725.125064,149.600109,3.834603,-3.095921
1742564725.229439,149.531026,3.862079,-3.108339
1742564725.325186,149.505714,3.854210,-3.123711
1742564725.470301,149.505446,3.792032,-3.138471
1742564725.819760,149.372876,3.761896,3.124125
1742564725.918245,149.359144,3.752983,3.115687
1742564726.019701,149.315989,3.727395,3.110117
1742564726.094479,149.310219,3.720394,3.110229
1742564726.197374,149.256490,3.714858,3.111570
1742564726.320436,149.200738,3.703328,3.112348
1742564726.414998,149.117983,3.740781,3.130234
1742564726.517627,149.055979,3.735973,3.135063
1742564726.614072,149.040473,3.734756,3.134726
1742564726.715418,148.973311,3.730373,3.132851
1742564727.015756,148.879296,3.690127,3.124057
1742564727.064951,148.713939,3.679238,3.110865
1742564727.115258,148.646005,3.692476,3.111921
1742564727.217190,148.583862,3.668930,3.104642
1742564727.316836,148.535773,3.653125,3.108760
1742564727.414721,148.470381,3.686632,3.109981
1742564727.521115,148.413315,3.675472,3.102351
1742564727.613550,148.366095,3.674332,3.107728
1742564727.777548,148.358859,3.750305,3.129471
1742564727.912943,148.183827,3.771551,3.129934
1742564728.012502,148.109487,3.764544,3.124129
1742564728.115040,148.043252,3.737350,3.122080
1742564728.215634,147.986699,3.767170,3.124667
1742564728.315068,147.909031,3.737586,3.121209
1742564728.414881,147.866475,3.740477,3.119790
1742564728.511563,147.804069,3.735388,3.122419
1742564728.658775,147.797483,3.731512,3.115758
1742564728.711623,147.672943,3.744860,3.114833
1742564728.809593,147.549637,3.724862,3.108024
1742564728.919059,147.438138,3.681164,3.108902
1742564729.017882,147.337463,3.739333,3.124427
1742564729.117628,147.306883,3.730768,3.114729
1742564729.277157,147.261045,3.758615,3.117899
1742564729.316763,147.115272,3.745726,3.121773
1742564729.413471,147.027243,3.756631,3.115544
1742564729.530939,146.934481,3.733907,3.106860
1742564729.627488,146.849977,3.735191,3.119543
1742564729.712183,146.746671,3.745566,3.118051
1742564729.865569,146.762503,3.748339,3.123288
1742564729.922972,146.634530,3.747136,3.119068
1742564730.012522,146.549765,3.758202,3.118764
1742564730.116771,146.466183,3.743106,3.117992
1742564730.223967,146.369143,3.737034,3.114577
1742564730.318873,146.279616,3.758275,3.114902
1742564730.415852,146.255142,3.748183,3.114622
1742564730.555521,146.251561,3.771098,3.122890
1742564730.672485,146.120750,3.786225,3.125881
1742564730.719692,146.051149,3.778261,3.123831
1742564730.800837,145.990131,3.769330,3.118352
1742564730.916426,145.906113,3.777252,3.123309
1742564731.014874,145.779076,3.795399,3.122707
1742564731.114275,145.714483,3.761489,3.119405
1742564731.261328,145.659713,3.756733,3.111847
1742564731.315134,145.476657,3.750060,3.119667
1742564731.414029,145.389006,3.780624,3.122645
1742564731.512486,145.317835,3.774504,3.122332
1742564731.615314,145.236155,3.758841,3.122778
1742564731.720487,145.185254,3.745399,3.125007
1742564731.816360,145.068501,3.772771,3.124813
1742564732.037572,145.157263,3.813088,3.130450
1742564732.038603,144.983005,3.803621,3.130004
1742564732.115016,144.896909,3.792801,3.130279
1742564732.213833,144.768993,3.811259,3.126942
1742564732.313564,144.691090,3.800815,3.127353
1742564732.414310,144.601930,3.777738,3.120112
1742564732.634525,144.534810,3.788290,3.126788
1742564732.635522,144.326145,3.787690,3.122279
1742564732.717891,144.201383,3.788081,3.125113
1742564732.870645,144.108367,3.787755,3.124348
1742564732.919955,144.012351,3.787009,3.126113
1742564733.124795,143.988932,3.773303,3.116661
1742564733.126408,143.767887,3.784393,3.112241
1742564733.214730,143.645539,3.762166,3.109493
1742564733.316122,143.550887,3.820963,3.114869
1742564733.415414,143.414907,3.774250,3.102131
1742564733.568730,143.444771,3.771661,3.102505
1742564733.612565,143.256620,3.773232,3.100311
1742564733.718887,143.206412,3.771791,3.106346
1742564733.813982,143.064418,3.779072,3.105435
1742564733.910201,142.961759,3.764335,3.108673
1742564734.018119,142.857572,3.774386,3.118564
1742564734.188622,142.880221,3.763735,3.120089
1742564734.214294,142.680443,3.749098,3.133072
1742564734.315090,142.588507,3.754539,3.135125
1742564734.415309,142.478774,3.759577,3.138142
1742564734.516067,142.440177,3.744736,3.137516
1742564734.685489,142.375957,3.736828,3.125777
1742564734.705326,142.137236,3.755588,3.135923
1742564734.794304,141.968995,3.717716,3.124225
1742564734.966900,141.920933,3.738900,3.132069
1742564735.017214,141.819059,3.753509,3.131584
1742564735.111103,141.729993,3.729996,3.129335
1742564735.297620,141.752951,3.767324,-3.139533
1742564735.316849,141.558525,3.779715,3.139101
1742564735.415535,141.450483,3.771606,-3.141556
1742564735.517988,141.376170,3.762759,3.138867
1742564735.666444,141.295703,3.738933,3.137629
1742564735.697744,141.205287,3.765617,-3.135960
1742564735.870866,141.229582,3.749026,3.136063
1742564735.900542,141.043233,3.780599,3.134259
1742564736.003517,140.997700,3.736622,3.130872
1742564736.117450,140.916619,3.712028,3.124335
1742564736.213998,140.860284,3.724393,3.122880
1742564736.308132,140.804188,3.749559,3.126693
1742564736.410953,140.758795,3.717362,3.121666
1742564736.521524,140.700046,3.721242,3.124580
1742564736.598543,140.679832,3.721324,3.121157
1742564736.763791,140.621780,3.743079,3.122440
1742564736.799992,140.426212,3.748434,3.123304
1742564736.924129,140.432979,3.751435,3.122433
1742564736.993950,140.349807,3.749717,3.122179
1742564737.108446,140.322755,3.719343,3.112113
1742564737.200139,140.214547,3.754106,3.117005
1742564737.296645,140.117424,3.776339,3.120413
1742564737.394555,140.104473,3.760361,3.116277
1742564737.547468,140.108781,3.792972,3.138005
1742564737.709601,139.833901,3.789246,-3.117976
1742564737.813210,139.753149,3.789672,-3.107828
1742564737.939658,139.668797,3.789174,-3.105914
1742564737.996095,139.619681,3.773172,-3.108147
1742564738.101427,139.515402,3.773917,-3.110313
1742564738.204294,139.474972,3.773629,-3.109985
1742564738.362943,139.551549,3.790677,-3.097157
1742564738.520197,139.341815,3.758896,-3.086819
1742564738.609232,139.265143,3.752552,-3.088824
1742564738.708427,139.196968,3.761241,-3.086527
1742564738.806638,139.130134,3.745674,-3.093372
1742564738.906233,139.073714,3.726016,-3.090232
1742564738.995148,138.991843,3.745099,-3.089394
1742564739.170004,139.014032,3.712211,-3.102707
1742564739.313886,138.839674,3.688896,-3.106264
1742564739.413528,138.777076,3.687947,-3.107814
1742564739.504615,138.708447,3.716743,-3.099112
1742564739.605487,138.657752,3.717778,-3.105892
1742564739.732013,138.637380,3.675926,-3.114372
1742564739.795355,138.568593,3.674422,-3.106415
1742564739.917572,138.487214,3.679773,-3.111633
1742564740.143690,138.369339,3.700026,-3.126549
1742564740.144589,138.129019,3.723574,-3.124877
1742564740.195058,137.986690,3.696573,-3.126514
1742564740.322711,137.890323,3.687659,-3.122418
1742564740.395785,137.794946,3.691302,-3.127689
1742564740.558792,137.841826,3.679096,-3.125912
1742564740.597845,137.665064,3.690042,-3.117382
1742564740.696874,137.539256,3.659654,-3.116948
1742564740.805278,137.456639,3.649862,-3.108047
1742564740.901970,137.397449,3.685035,-3.088279
1742564741.000829,137.282339,3.616425,-3.085464
1742564741.163122,137.309505,3.624160,-3.087273
1742564741.207650,137.089446,3.646300,-3.074801
1742564741.311937,137.003433,3.596608,-3.073970
1742564741.400256,136.920435,3.599217,-3.060939
1742564741.497834,136.819484,3.627527,-3.063687
1742564741.595138,136.704954,3.605604,-3.054233
1742564741.755436,136.750164,3.531359,-3.059549
1742564741.807503,136.562753,3.545774,-3.086603
1742564741.906097,136.430620,3.565528,-3.087023
1742564742.000999,136.307381,3.512939,-3.117150
1742564742.125825,136.240377,3.521785,3.122950
1742564742.213855,136.162547,3.512582,3.090143
1742564742.376149,136.090799,3.592345,3.077966
1742564742.400481,135.917051,3.646796,3.068210
1742564742.510388,135.776531,3.675061,3.071339
1742564742.608413,135.669860,3.638336,3.053427
1742564742.697801,135.550628,3.643733,3.061816
1742564742.854315,135.538176,3.631394,3.062879
1742564742.908071,135.272258,3.653889,3.063415
1742564743.005601,135.168535,3.663311,3.066251
1742564743.110839,135.131412,3.629193,3.070047
1742564743.200268,135.072547,3.645050,3.073039
1742564743.293395,134.959958,3.643856,3.073202
1742564743.526493,135.010545,3.668830,3.083228
1742564743.527452,134.887023,3.683096,3.087111
1742564743.595726,134.833511,3.694533,3.087371
1742564743.695834,134.783621,3.701428,3.087976
1742564743.809288,134.753111,3.680529,3.089287
1742564743.908257,134.716321,3.664515,3.082961
1742564743.994235,134.663449,3.630065,3.080218
1742564744.108510,134.549854,3.636902,3.080917
1742564744.194659,134.518176,3.689558,3.084021
1742564744.301720,134.479837,3.671684,3.080759
1742564744.467448,134.459948,3.711114,3.084934
1742564744.509161,134.348714,3.769414,3.096178
1742564744.600645,134.324254,3.727942,3.088722
1742564744.693643,134.333695,3.724376,3.091494
1742564744.795136,134.218907,3.722591,3.091996
1742564744.914558,134.207506,3.704829,3.086756
1742564745.006061,134.140811,3.721930,3.098508
1742564745.105186,134.096184,3.687555,3.095004
1742564745.265497,134.058156,3.711416,3.109800
1742564745.304643,133.875396,3.747312,-3.133764
1742564745.411931,133.794888,3.733155,-3.126781
1742564745.522769,133.734275,3.692836,-3.135042
1742564745.617267,133.657163,3.703347,-3.128100
1742564745.702044,133.586881,3.670238,-3.130346
1742564745.794095,133.488133,3.748400,-3.121686
1742564745.968746,133.480327,3.683464,-3.138625
1742564745.999731,133.304706,3.607771,-3.139332
1742564746.106970,133.239652,3.610939,-3.135233
1742564746.191517,133.111439,3.641579,-3.130561
1742564746.300008,133.004673,3.644286,-3.128049
1742564746.473614,132.982583,3.659301,-3.127678
1742564746.505962,132.769385,3.652606,-3.128005
1742564746.594754,132.628137,3.613206,-3.132387
1742564746.694616,132.605269,3.609713,-3.128034
1742564746.809267,132.508326,3.634464,-3.130547
1742564746.894212,132.500427,3.602633,-3.133576
1742564747.000298,132.387658,3.582542,-3.132487
1742564747.108459,132.346408,3.608039,-3.124390
1742564747.303603,132.366802,3.639270,-3.123926
1742564747.304609,132.191856,3.613180,-3.120963
1742564747.415413,132.058568,3.619421,-3.127928
1742564747.508482,132.053096,3.615169,-3.124518
1742564747.670380,131.994683,3.564573,-3.129399
1742564747.702650,131.894716,3.601750,-3.124495
1742564747.797300,131.806676,3.618702,-3.120399
1742564747.971705,131.783437,3.614112,-3.125886
1742564748.017389,131.528668,3.597502,-3.125911
1742564748.120320,131.381068,3.570034,-3.130029
1742564748.222724,131.387662,3.568406,-3.128743
1742564748.328668,131.238157,3.558146,-3.129843
1742564748.477317,131.251867,3.594905,-3.116970
1742564748.496390,130.966438,3.619548,-3.109474
1742564748.596638,130.943198,3.579927,-3.115597
1742564748.697317,130.850764,3.594571,-3.105448
1742564748.817445,130.698690,3.599305,-3.110270
1742564748.966192,130.749628,3.560842,-3.115229
1742564749.001762,130.590153,3.559755,-3.111321
1742564749.115004,130.517513,3.517300,-3.115946
1742564749.215228,130.445416,3.531608,-3.110228
1742564749.316797,130.360360,3.543071,-3.109426
1742564749.416861,130.293372,3.552331,-3.111410
1742564749.512787,130.194934,3.553744,-3.105087
1742564749.693937,130.156310,3.490058,-3.121125
1742564749.710122,129.985839,3.477980,-3.122270
1742564749.803599,129.885183,3.466315,-3.118422
1742564749.905241,129.820558,3.451987,-3.119645
1742564750.007316,129.732680,3.449490,-3.121207
1742564750.099798,129.687942,3.435115,-3.118177
1742564750.213873,129.585324,3.426199,-3.120827
1742564750.457317,129.569439,3.492521,-3.117900
1742564750.458436,129.379300,3.512566,-3.117578
1742564750.501600,129.292752,3.523070,-3.113743
1742564750.595900,129.229339,3.529001,-3.124267
1742564750.701654,129.119969,3.533254,-3.125927
1742564750.806902,129.047293,3.521529,-3.125928
1742564750.975066,129.003452,3.487447,-3.123902
1742564750.994429,128.748440,3.458512,-3.133274
1742564751.104733,128.635824,3.434874,-3.137026
1742564751.210825,128.499532,3.443860,-3.138532
1742564751.305878,128.401311,3.494876,-3.133649
1742564751.468158,128.434102,3.480625,-3.123522
1742564751.506970,128.257468,3.463221,-3.126659
1742564751.607895,128.116491,3.454103,-3.132297
1742564751.696385,127.999360,3.413797,-3.136941
1742564751.813766,127.911105,3.406771,-3.138667
1742564751.975713,127.848440,3.479397,-3.131647
1742564752.017178,127.653471,3.523813,-3.129815
1742564752.123172,127.584077,3.468056,-3.133905
1742564752.218933,127.424333,3.490913,-3.133335
1742564752.316650,127.376368,3.491278,-3.135723
1742564752.419531,127.302759,3.491895,-3.131736
1742564752.499808,127.258380,3.484635,-3.137883
1742564752.648033,127.308833,3.515616,-3.117772
1742564752.800042,127.127228,3.511262,-3.116073
1742564752.902349,127.021551,3.494932,-3.120193
1742564752.995009,126.992122,3.484181,-3.121817
1742564753.104475,126.872327,3.471471,-3.122916
1742564753.202222,126.818214,3.500182,-3.118244
1742564753.305831,126.770494,3.460707,-3.127180
1742564753.481207,126.795660,3.396423,3.124011
1742564753.504314,126.636950,3.405040,3.124322
1742564753.598822,126.538673,3.397332,3.120531
1742564753.697455,126.423874,3.413649,3.122330
1742564753.798029,126.257915,3.388077,3.116420
1742564753.992868,126.228960,3.485762,-3.137422
1742564753.998678,125.990606,3.569122,-3.128731
1742564754.099499,125.854781,3.515178,-3.132482
1742564754.198779,125.716047,3.485340,-3.134117
1742564754.377002,125.653124,3.424829,3.124704
1742564754.395682,125.388963,3.485216,3.126599
1742564754.510032,125.228999,3.440684,3.127241
1742564754.596112,125.083278,3.444440,3.127762
1742564754.818692,125.118592,3.424094,3.116614
1742564754.820092,124.869580,3.419193,3.107822
1742564754.899972,124.765287,3.428521,3.112862
1742564755.004980,124.703692,3.399330,3.117665
1742564755.100073,124.551855,3.427163,3.125949
1742564755.261632,124.620101,3.447179,-3.126360
1742564755.302632,124.339981,3.390175,-3.132932
1742564755.414533,124.207417,3.407889,-3.129899
1742564755.513966,124.105098,3.391954,-3.132916
1742564755.676381,124.054559,3.471504,3.138417
1742564755.698179,123.811464,3.473873,3.139220
1742564755.815216,123.753194,3.481601,3.132156
1742564755.900769,123.666705,3.454640,3.130802
1742564755.997432,123.528859,3.467061,3.130995
1742564756.168806,123.511768,3.462327,3.133955
1742564756.212065,123.265074,3.483629,3.136076
1742564756.313608,123.158071,3.421866,3.128282
1742564756.401417,123.004956,3.513160,3.134913
1742564756.560560,122.999050,3.450380,3.120586
1742564756.607211,122.725900,3.432737,3.124625
1742564756.696333,122.576132,3.377768,3.115912
1742564756.809210,122.444440,3.396359,3.117377
1742564756.968243,122.427159,3.461396,3.133973
1742564756.997105,122.183864,3.478477,-3.140811
1742564757.112365,122.067183,3.464546,3.135663
1742564757.197217,121.876660,3.469035,3.137367
1742564757.360436,121.913059,3.434499,3.119535
1742564757.400059,121.666249,3.411791,3.115556
1742564757.511103,121.560820,3.387320,3.115315
1742564757.594882,121.402445,3.439753,3.130137
1742564757.763114,121.399403,3.434523,3.130398
1742564757.797019,121.178551,3.444496,3.127676
1742564757.910367,121.051869,3.436315,3.127923
1742564757.997124,120.949017,3.426531,3.127526
1742564758.109117,120.863189,3.407766,3.127609
1742564758.259706,120.894342,3.431491,3.131207
1742564758.295712,120.634055,3.443806,3.139987
1742564758.404495,120.478221,3.420640,3.136907
1742564758.523714,120.309493,3.445226,3.138618
1742564758.646666,120.319982,3.417155,3.128197
1742564758.717684,120.075501,3.397787,3.122991
1742564758.800539,119.957468,3.386330,3.125159
1742564758.903918,119.795243,3.368778,3.123266
1742564759.091372,119.736630,3.406597,3.125682
1742564759.114036,119.410401,3.481053,3.132940
1742564759.200144,119.289838,3.420260,3.121264
1742564759.305779,119.172522,3.447406,3.130063
1742564759.471849,119.193624,3.392154,3.123341
1742564759.499750,118.963682,3.384540,3.123551
1742564759.610358,118.814859,3.332601,3.118374
1742564759.699304,118.660892,3.352284,3.120840
1742564759.852706,118.654282,3.402756,3.125359
1742564759.910979,118.388204,3.408626,3.123726
1742564759.998513,118.201189,3.411530,3.126375
1742564760.098919,118.106165,3.408842,3.122079
1742564760.208989,118.004898,3.393509,3.122601
1742564760.368959,118.018838,3.435983,-3.140315
1742564760.405308,117.766942,3.403514,-3.141080
1742564760.517744,117.696037,3.461893,-3.134433
1742564760.598621,117.492530,3.416070,3.137974
1742564760.794363,117.478909,3.431443,3.138475
1742564760.810272,117.273563,3.378071,3.132660
1742564760.906272,117.094999,3.434119,-3.141220
1742564761.009971,116.987307,3.406037,3.139298
1742564761.098222,116.887853,3.405571,3.137165
1742564761.275006,116.864188,3.393522,3.133344
1742564761.320041,116.589012,3.401831,3.132923
1742564761.404778,116.507870,3.392321,3.132073
1742564761.501506,116.374965,3.365900,3.125810
1742564761.613301,116.278614,3.379967,3.131089
1742564761.751361,116.311929,3.394238,3.131728
1742564761.821907,116.106718,3.381304,3.131687
1742564761.895409,115.999247,3.399208,3.133746
1742564761.998899,115.876957,3.348513,3.126161
1742564762.099689,115.752626,3.388960,3.136870
1742564762.279814,115.719878,3.421655,-3.139733
1742564762.315954,115.561136,3.410511,3.141141
1742564762.422291,115.380572,3.417067,-3.137441
1742564762.528452,115.252609,3.416180,-3.130263
1742564762.666437,115.252213,3.455320,-3.123819
1742564762.696650,114.974168,3.429959,-3.123209
1742564762.817667,114.885942,3.417907,-3.121673
1742564762.895711,114.762680,3.421560,-3.112811
1742564762.997997,114.628139,3.434767,-3.111219
1742564763.149674,114.642970,3.376268,-3.123459
1742564763.201678,114.325666,3.369883,-3.127890
1742564763.300850,114.175501,3.336661,-3.125483
1742564763.418537,114.041282,3.332084,-3.127301
1742564763.630913,114.024656,3.350764,-3.125042
1742564763.631932,113.771873,3.338867,-3.125265
1742564763.712445,113.654285,3.354174,-3.125029
1742564763.798305,113.506753,3.331785,-3.126366
1742564763.964492,113.523148,3.316777,-3.141524
1742564764.008391,113.325207,3.346879,3.137972
1742564764.106611,113.245361,3.292716,3.135357
1742564764.202656,113.080632,3.334736,3.136404
1742564764.304097,112.935341,3.318201,3.136324
1742564764.468043,112.908257,3.323233,-3.133860
1742564764.515032,112.623251,3.320532,-3.135586
1742564764.625830,112.534911,3.335205,-3.126685
1742564764.698680,112.391357,3.328064,-3.135726
1742564764.801723,112.282039,3.325266,-3.127192
1742564764.949556,112.376307,3.179210,3.134838
1742564765.015830,112.155637,3.184335,3.121262
1742564765.105346,112.099366,3.186531,3.118467
1742564765.209431,111.874805,3.142918,3.108379
1742564765.348106,111.957592,3.057086,3.093268
1742564765.416009,111.679195,3.104336,3.097666
1742564765.497834,111.566109,3.081232,3.091147
1742564765.598507,111.424658,3.154539,3.101768
1742564765.717122,111.353134,3.082468,3.087368
1742564765.847797,111.221331,3.179224,3.098144
1742564765.908475,110.875969,3.250719,3.098553
1742564765.996079,110.752910,3.189043,3.089999
1742564766.106849,110.576500,3.176104,3.087720
1742564766.242431,110.609923,3.246949,3.101105
1742564766.308599,110.333025,3.306769,3.109479
1742564766.410101,110.208547,3.305640,3.128902
1742564766.512687,110.077556,3.289183,-3.136583
1742564766.651824,110.006287,3.236339,-3.139453
1742564766.699183,109.761334,3.192166,-3.139596
1742564766.793274,109.608218,3.202276,-3.137874
1742564766.904373,109.444804,3.233541,-3.132522
1742564767.066506,109.430570,3.243642,-3.133675
1742564767.115770,109.150933,3.242732,-3.137459
1742564767.195722,109.003544,3.196761,3.136343
1742564767.296708,108.910801,3.163400,3.128916
1742564767.448697,108.860142,3.232754,3.138007
1742564767.506754,108.579708,3.278466,-3.141178
1742564767.603410,108.407711,3.298945,3.141340
1742564767.699280,108.262944,3.179915,3.123437
1742564767.864153,108.268235,3.205576,3.116671
1742564767.908188,107.971455,3.289518,3.125711
1742564767.995284,107.831785,3.223623,3.113686
1742564768.112515,107.662097,3.244222,3.118526
1742564768.276456,107.709752,3.218097,3.117340
1742564768.305152,107.465390,3.197428,3.106802
1742564768.414499,107.332809,3.240238,3.112669
1742564768.499266,107.140963,3.252384,3.110723
1742564768.671819,107.088572,3.217897,3.114696
1742564768.697623,106.802928,3.132006,3.095983
1742564768.818195,106.728395,3.115395,3.093580
1742564768.915864,106.611003,3.127571,3.091109
1742564769.024811,106.451081,3.146338,3.096014
1742564769.231906,106.565103,3.269447,3.113840
1742564769.233016,106.310661,3.231266,3.101790
1742564769.323623,106.136055,3.237546,3.096157
1742564769.498364,106.052566,3.256560,3.102818
1742564769.538636,105.797049,3.235696,3.099291
1742564769.657564,105.625852,3.179964,3.093054
1742564769.721892,105.564032,3.135885,3.084676
1742564769.810165,105.443049,3.130113,3.081655
1742564770.044870,105.380028,3.227469,3.082589
1742564770.045944,105.132415,3.185233,3.090195
1742564770.125965,104.983268,3.230927,3.097804
1742564770.271169,104.854838,3.240700,3.093580
1742564770.360131,104.723691,3.246030,3.089926
1742564770.465127,104.835852,3.228695,3.076283
1742564770.502855,104.691233,3.211877,3.075854
1742564770.601231,104.612361,3.233494,3.077784
1742564770.754009,104.504955,3.240848,3.082182
1742564770.848522,104.352788,3.250994,3.086227
1742564770.924433,104.269415,3.206603,3.087277
1742564771.089143,104.260550,3.246856,3.107929
1742564771.122054,104.043213,3.247474,3.123062
1742564771.277891,104.058533,3.259231,3.140660
1742564771.321994,103.879125,3.268876,-3.133508
1742564771.418926,103.770898,3.278526,-3.128262
1742564771.520748,103.709837,3.264946,-3.130967
1742564771.626732,103.668064,3.280886,-3.129480
1742564771.723556,103.603900,3.257375,-3.127245
1742564771.802699,103.507583,3.239840,-3.133834
1742564772.058111,103.414477,3.285315,-3.109272
1742564772.059086,103.129284,3.300392,-3.103068
1742564772.148870,102.981586,3.288310,-3.109601
1742564772.240241,102.947682,3.301002,-3.113324
1742564772.333434,102.808941,3.245009,-3.109761
1742564772.557745,102.900952,3.231745,-3.132277
1742564772.558722,102.618191,3.296043,-3.123613
1742564772.623397,102.471399,3.271548,-3.127218
1742564772.704075,102.356817,3.232377,-3.137909
1742564772.806022,102.278337,3.223125,-3.130452
1742564773.069498,102.343526,3.231339,3.049882
1742564773.134931,102.041302,3.260570,3.027058
1742564773.222271,101.925116,3.259710,3.034775
1742564773.315007,101.808911,3.269054,3.045751
1742564773.492028,101.686548,3.235539,-3.126899
1742564773.530514,101.379281,3.198432,-3.064646
1742564773.628296,101.246825,3.192172,-3.054363
1742564773.719540,101.184415,3.151363,-3.059692
1742564773.806998,101.110881,3.181758,-3.058297
1742564773.955158,101.161780,3.114177,-3.087841
1742564774.022894,100.923171,3.104035,-3.072279
1742564774.094989,100.771310,3.074736,-3.073655
1742564774.223418,100.609171,3.057620,-3.077492
1742564774.350991,100.604840,3.038035,-3.088099
1742564774.417677,100.358032,2.994996,-3.097376
1742564774.518347,100.305969,3.023216,-3.110403
1742564774.602308,100.202250,3.001126,-3.112337
1742564774.691901,100.139824,3.015115,-3.107657
1742564774.817030,100.064527,2.996743,-3.114199
1742564774.977751,100.081236,3.037759,-3.107892
1742564775.023180,99.848463,3.018012,-3.121138
1742564775.098821,99.762896,3.013506,-3.133629
1742564775.220727,99.597864,3.047474,-3.124249
1742564775.305558,99.464116,3.040664,-3.128516
