id,x,y
301,138.518,3.04203
302,138.669,3.24645
303,138.679,3.08811
304,144.48,3.23661
305,144.506,3.10215
306,144.685,3.29838
307,144.69,3.14961
308,148.93,3.31043
309,148.946,3.13782
310,149.075,3.41332
311,149.141,3.13626
312,-0.182614,-0.92753
313,-0.0985321,-1.12936
314,-0.026326,-0.946488
315,0.0479968,-1.09556
316,4.45225,-0.937285
317,4.42953,-1.12506
318,4.65342,-0.869948
319,4.57681,-1.00816
320,10.4744,-0.841126
321,10.4746,-1.01273
322,10.6167,-0.83349
323,10.6157,-0.993035
324,16.4567,-0.741218
325,16.4854,-0.923791
326,16.6258,-0.696698
327,16.6433,-0.840913
328,22.4731,-0.677467
329,22.5216,-0.840106
330,22.6487,-0.613866
331,22.6279,-0.778287
332,28.4275,-0.58645
333,28.4791,-0.758201
334,28.5891,-0.48328
335,28.6147,-0.618285
336,34.4252,-0.443539
337,34.4458,-0.600119
338,34.5762,-0.401568
339,34.5776,-0.546673
340,40.4414,-0.354457
341,40.4267,-0.511104
342,40.6199,-0.296965
343,40.6082,-0.441498
344,48.8062,-0.22643
345,48.848,-0.356743
346,48.955,-0.181989
347,49.003,-0.337805
348,52.7281,-0.131274
349,52.7634,-0.294305
350,52.9071,-0.119118
351,52.9344,-0.269067
352,58.2544,-0.0107053
353,58.3207,-0.169685
354,58.488,0.0270458
355,58.4661,-0.12952
356,64.2618,0.0746725
357,64.2397,-0.0897351
358,64.4291,0.109753
359,64.4058,-0.034441
360,70.3055,0.178042
361,70.2914,-0.0229298
362,70.4739,0.222967
363,70.4563,0.0879996
364,76.3088,0.282507
365,76.2988,0.125039
366,76.5148,0.287931
367,76.4634,0.135535
368,81.8242,0.357631
369,81.8266,0.233537
370,81.9902,0.397898
371,82.0158,0.263028
372,87.8137,0.444129
373,87.7858,0.306847
374,87.9934,0.487221
375,87.9589,0.347959
376,93.753,0.537458
377,93.8024,0.353427
378,93.9434,0.588892
379,93.975,0.442856
380,102.111,0.629191
381,102.175,0.516022
382,102.302,0.657896
383,102.344,0.566338
384,106.091,0.671719
385,106.188,0.529708
386,106.3,0.739944
387,106.283,0.590549
388,111.664,0.793391
389,111.664,0.637507
390,111.834,0.838843
391,111.835,0.699854
392,117.646,0.899182
393,117.656,0.748335
394,117.817,0.933365
395,117.824,0.786022
396,123.598,0.996263
397,123.64,0.82079
398,123.818,1.03066
399,123.807,0.877942
400,129.585,1.06537
401,129.611,0.902319
402,129.747,1.11903
403,129.766,0.975764
404,135.605,1.13865
405,135.596,1.0138
406,135.729,1.19664
407,135.758,1.06573
408,141.544,1.20717
409,141.543,1.0411
410,141.727,1.21722
411,141.694,1.10448
412,148.98,1.30172
413,149.006,1.14909
414,149.147,1.32907
415,149.163,1.13572
416,-0.103759,-2.01148
417,-0.0963935,-2.16609
418,0.0811124,-2.0079
419,0.0504537,-2.15427
421,7.56631,-1.93773
422,7.56056,-2.08006
423,7.73131,-1.90048
424,7.71305,-2.04816
425,13.6243,-1.83801
426,13.6484,-1.98926
427,13.8009,-1.78008
428,13.7882,-1.92037
429,19.6253,-1.75915
430,19.6268,-1.91025
431,19.7823,-1.71735
432,19.7744,-1.86837
433,25.5544,-1.68672
434,25.5389,-1.83578
435,25.6803,-1.56257
436,25.6797,-1.70471
437,31.5362,-1.53071
438,31.5565,-1.66973
439,31.7226,-1.48415
440,31.734,-1.62097
441,37.5695,-1.45373
442,37.5457,-1.62018
443,37.7372,-1.38831
444,37.7373,-1.52886
445,43.4787,-1.3398
446,43.4797,-1.50306
447,43.6851,-1.29966
448,43.6355,-1.45723
449,48.8953,-1.21978
450,48.905,-1.37618
451,49.0682,-1.29162
452,49.0136,-1.50467
453,52.8559,-1.18764
454,52.8202,-1.35213
455,53.046,-1.16371
456,52.9925,-1.33009
457,61.396,-1.01663
458,61.3843,-1.17225
459,61.5822,-0.987038
460,61.5718,-1.12931
461,67.4279,-0.94446
462,67.4415,-1.08794
463,67.6146,-0.900987
464,67.6219,-1.03017
465,73.4437,-0.825631
466,73.4358,-0.982459
467,73.6148,-0.788963
468,73.6455,-0.924297
469,78.832,-0.703675
470,78.8568,-0.849863
471,79.0039,-0.708739
472,79.0354,-0.835827
473,84.8077,-0.644852
474,84.8986,-0.768105
475,85.0001,-0.513941
476,85.0231,-0.720649
477,90.7791,-0.559421
478,90.7916,-0.704554
479,90.961,-0.511711
480,90.9335,-0.670104
481,96.7982,-0.462464
482,96.8089,-0.599877
483,96.993,-0.433658
484,96.9547,-0.580418
485,102.127,-0.367504
486,102.152,-0.53315
487,102.361,-0.351712
488,102.332,-0.502099
489,106.087,-0.304815
490,106.071,-0.449701
491,106.275,-0.29851
492,106.302,-0.442112
493,114.692,-0.18891
494,114.708,-0.31712
495,114.887,-0.173429
496,114.847,-0.323548
497,120.653,-0.0933264
498,120.667,-0.229832
499,120.84,-0.0745349
500,120.844,-0.221084
501,126.609,-0.0251654
502,126.671,-0.152938
503,126.776,0.00552575
504,126.818,-0.114038
505,132.612,0.045769
506,132.54,-0.111719
507,132.793,0.123884
508,132.68,-0.0470271
509,138.592,0.151917
510,138.562,0.00201922
511,138.801,0.115576
512,138.742,-0.00441143
513,144.55,0.225993
514,144.617,0.102447
515,144.737,0.232685
516,144.756,0.109143
517,148.99,0.25523
518,148.998,0.107985
519,149.239,0.313585
520,149.084,0.0605725
521,-0.0277018,-3.08537
522,0.0216285,-3.26879
523,0.183063,-3.03735
524,0.153143,-3.21084
525,4.65871,-3.0313
526,4.67086,-3.16635
527,4.82974,-2.94578
528,4.8391,-3.0823
529,10.6544,-2.95056
530,10.6455,-3.09259
531,10.8387,-2.88205
532,10.9153,-3.01869
533,16.6435,-2.85459
534,16.6557,-2.99295
535,16.8174,-2.75922
536,16.9072,-2.88679
537,22.6376,-2.75237
538,22.6453,-2.89154
539,22.8229,-2.68476
541,28.6887,-2.64435
542,28.6808,-2.7686
543,28.867,-2.55689
544,28.9231,-2.68839
545,34.5567,-2.5354
546,34.5832,-2.67832
547,34.736,-2.49627
548,34.6988,-2.60338
549,40.62,-2.46241
550,40.5759,-2.5979
551,40.7871,-2.34283
552,40.8424,-2.47535
553,49.0106,-2.27495
554,48.9833,-2.42546
555,49.1886,-2.315
557,52.91,-2.25688
558,52.911,-2.40066
559,53.1404,-2.19928
560,53.2053,-2.31944
561,58.434,-2.15544
562,58.5235,-2.29404
563,58.6856,-2.05803
564,58.7422,-2.17372
565,64.4757,-2.03846
566,64.4875,-2.1805
567,64.6613,-1.97748
568,64.7363,-2.08998
569,70.4812,-1.94742
570,70.4799,-2.07796
571,70.6624,-1.8642
573,76.5122,-1.79754
574,76.486,-1.9381
575,76.6867,-1.7782
577,81.8994,-1.75999
578,81.9204,-1.89507
579,82.0726,-1.7083
580,82.1038,-1.82049
581,87.8133,-1.65914
582,87.8486,-1.78504
583,88.0296,-1.57345
584,88.1593,-1.67477
585,93.832,-1.57722
586,93.868,-1.71996
587,94.0009,-1.47044
588,93.9735,-1.57891
589,102.142,-1.43842
590,102.171,-1.58355
591,102.383,-1.38023
593,106.075,-1.35679
594,106.003,-1.49687
595,106.284,-1.35012
597,111.677,-1.29374
598,111.695,-1.4485
599,111.877,-1.24112
600,111.947,-1.35575
601,117.64,-1.16918
602,117.65,-1.31487
603,117.835,-1.16756
605,123.611,-1.12458
606,123.604,-1.25993
607,123.814,-1.07484
609,129.646,-1.03301
610,129.611,-1.17201
611,129.836,-0.964774
613,135.607,-0.945152
614,135.63,-1.09199
615,135.78,-0.886455
616,135.89,-1.03051
617,141.595,-0.90142
618,141.63,-1.04272
619,141.769,-0.855037
621,148.962,-0.816907
622,149.03,-0.973353
623,149.171,-0.76421
624,149.127,-0.981181
