id,x,y
577,81.9885,1.39199
579,81.6866,1.6675
580,82.2386,1.69571
581,87.741,1.39591
583,88.0856,1.93165
584,88.2137,1.84561
585,93.6995,1.81665
587,94.0178,2.11566
588,94.2231,2.02779
589,102.251,2.43057
591,102.497,2.50648
592,102.523,2.36894
593,106.094,2.79004
595,106.512,2.71593
597,111.827,3.14381
599,112.004,3.1447
600,112.068,3.01289
601,117.819,3.46265
603,117.903,3.52554
604,118.009,3.42412
605,123.584,3.89812
607,123.879,3.93254
608,123.934,3.80018
609,129.722,4.16934
611,129.773,4.29
612,129.881,4.1836
613,135.532,4.62774
615,135.66,4.62621
616,135.748,4.50911
617,141.465,4.95619
619,141.622,4.95606
620,141.67,4.81585
621,148.813,5.55785
623,149.101,5.61311
