id,x,y
215,7.73187,-1.63408
216,13.4352,-1.65309
217,13.575,-1.76775
218,13.3531,-1.37738
219,13.7996,-1.73258
220,19.081,-1.47698
221,19.6197,-1.81834
222,19.3743,-1.40012
223,19.7183,-1.80875
224,25.4911,-1.59735
225,25.5428,-1.9125
226,25.3752,-1.43046
227,25.7438,-1.9268
228,31.0644,-1.49167
229,31.4754,-1.97574
230,31.3932,-1.35545
231,31.6224,-1.7049
232,37.3739,-1.50509
233,37.508,-1.90206
234,37.2844,-1.39283
235,37.5861,-1.85901
236,43.0681,-1.45544
237,43.4607,-1.86491
238,43.3147,-1.3636
239,43.5717,-1.87509
240,48.5067,-1.48714
241,48.9449,-1.78925
242,48.7048,-1.42866
243,48.8003,-1.47842
244,52.4079,-1.4554
245,52.5456,-1.53623
246,53.0606,-1.40796
247,52.6707,-1.68539
248,60.8918,-1.48699
249,60.8826,-1.60952
250,61.3989,-1.34039
251,61.1643,-1.67246
252,66.8178,-1.45753
253,66.7721,-1.6635
254,67.6348,-1.34429
255,67.6168,-1.41257
256,72.9121,-1.48484
257,72.7684,-1.61122
258,73.5411,-1.63761
259,73.0162,-1.70537
260,78.3444,-1.42387
261,78.3598,-1.59381
262,78.8117,-1.8339
263,78.5942,-1.64804
264,84.299,-1.43004
265,84.1672,-1.55369
266,84.8493,-1.63095
267,84.5412,-1.66225
268,90.2537,-1.44688
269,90.2961,-1.58248
270,90.8019,-1.4911
271,90.5702,-1.68543
272,96.2387,-1.34207
273,96.136,-1.50434
274,96.6025,-1.36069
275,96.4342,-1.58249
276,101.953,-1.17115
277,101.623,-1.46848
278,101.999,-1.48352
279,101.726,-1.49198
280,105.7,-1.31133
281,105.414,-1.37991
312,0.065589,-3.62236
313,0.165349,-3.49006
314,-0.00888993,-3.56126
315,0.257386,-3.52721
316,4.2314,-3.8034
317,4.74699,-3.66325
318,4.54335,-3.45568
319,4.73851,-3.57397
320,10.4633,-3.47341
321,10.7679,-3.67606
322,10.5779,-3.40714
323,11.0514,-3.69004
324,16.7461,-3.81282
325,16.7428,-3.93207
