id,x,y
0,-1.3631767458329624,-15.878729276201668
1,-1.1373944691794173,-15.582043356084869
2,-1.4086208958640236,-15.76083359733953
3,-1.2734459658444395,-15.812221583630498
5,-1.2778320497540128,-8.656500792003813
7,-1.348439245731982,-8.234292919059538
9,-1.3843778369898214,-2.3829230459308164
11,-1.369766413177466,-2.2288678142956133
13,-1.30758895489234,3.4949753109639516
15,-1.393237852324533,3.819038272082082
17,-1.2995682929462895,9.382767701273075
18,-1.4101714063777886,10.080777345761788
19,-1.3924642351758856,9.77242247927185
21,-1.4335348346792018,15.388489218143146
22,-1.5203235179469397,15.940463372027775
23,-1.4217350695824489,15.751926321427415
25,-1.475930010274668,21.546404870917726
26,-1.4968492978410823,21.956721236065064
27,-1.387203727701216,21.82496957934415
29,-1.4523759846652917,27.517958224767767
30,-1.5193693231505006,27.889027655870102
31,-1.4081650062313418,27.779103926409427
32,-2.2032918735870757,34.278243947920664
33,-1.3772824797300662,32.96577353143122
35,-1.3401479467638227,33.1663974484037
37,-1.324867759784105,36.91902993985365
38,-1.4797624306555581,37.24537825888658
39,-1.364833568867635,37.11781221196134
40,-1.5511246355972579,45.36298154730897
41,-1.4615047856751808,45.34632237266121
42,-1.4707968109774183,45.94695062096942
43,-1.485562202336909,45.52545824177616
45,-1.4392942917190072,51.24914518437244
47,-1.3781890564279629,51.56046940816498
49,-1.4751698206462207,57.36366018499383
50,-1.7057609784393006,57.869913023057634
51,-1.5955099427303991,57.715468173272626
53,-1.5419464735494441,63.12833229025074
54,-1.568850118135342,63.677370283023535
55,-1.4744835442099962,63.51996929152226
57,-1.5227269994848032,69.06411121520378
58,-1.4089720639825385,69.59201123627679
59,-1.3221396209015437,69.44909081356336
61,-1.4447973142853676,75.25436843217504
62,-1.4666474456676715,75.57715846340058
63,-1.3622557428106028,75.48162690853727
65,-1.4375706302876632,81.09644211188318
67,-1.3986376465231658,81.4338127128181
68,-1.4855821781471563,86.37775369823859
69,-1.3708777508095757,86.5026167606276
70,-1.3924084222908182,86.98133214849973
71,-1.305948555358772,86.83670550569111
73,-1.4271396112460406,90.50322948728089
74,-1.536632590208994,90.86151296674626
75,-1.413188692121574,90.70948085032022
77,-1.5092474017594693,99.12602524842106
78,-1.57743784957626,99.42796644340204
79,-1.460248586261027,99.28983542203598
81,-1.448020367693012,104.9287632980662
82,-1.4720616537946765,105.35843190404363
83,-1.3659547091352067,105.2371246252223
85,-1.4058692139939597,110.87021218502483
87,-1.2941870147721877,111.1850512130153
89,-1.3817137329162106,116.96639137855233
90,-1.3980907082773177,117.36417925616804
91,-1.2829457561138293,117.28002231577535
93,-1.3220674992771542,122.74010021232779
95,-1.2163408430898037,123.02883996576578
97,-1.3247432125357423,128.36778666028556
98,-1.3000074916061026,129.09527924102173
99,-1.233369913095334,128.78431187293586
100,-1.4921177336730034,132.93868426985966
101,-1.3553519324279544,132.83887342129702
103,-1.3913591612269391,133.02131731321782
104,-0.3747347605380533,-15.747301061112712
105,-0.15880944138674669,-15.647142425886354
106,-0.42954508611049813,-15.707973473649933
107,-0.2692611083734946,-15.74481548913231
108,-0.38423511114245446,-11.369414512306037
109,-0.23335079701814987,-11.42312205973876
110,-0.3916475537470323,-10.944508779825721
111,-0.2386798555683518,-11.150572532615765
112,-0.3825544122309019,-5.343176255793837
113,-0.23789396618338898,-5.371850769727548
114,-0.35525898542550505,-5.0072932260416465
115,-0.21468358407986288,-5.102142092331718
116,-0.45974754011618457,0.6559585259148832
117,-0.3153877681747945,0.6496820742875826
118,-0.5292021210706224,1.1040983189309053
119,-0.32882135030491555,0.8559925223292524
120,-0.4776707077097304,6.915181339464777
121,-0.27827157977138284,6.6609589443509165
122,-0.40332257277730466,7.092901470097377
123,-0.2464838519098813,6.833393117174644
124,-0.49344103629158,12.80719121358553
125,-0.32202255247009304,12.574521091085145
126,-0.4742901766335941,12.999824536441054
127,-0.29086685080572217,12.74024421757569
128,-0.47954999266437714,18.776988754457996
129,-0.30597086735060675,18.60516130800282
130,-0.3345029906491941,18.967148832566963
131,-0.27635829728424355,18.841868790128046
132,-0.5070678774369182,24.892338431174586
133,-0.31778976073278553,24.660455971861815
134,-0.32039179816078156,25.094070286433208
135,-0.2070528218860903,24.86276519254853
136,-0.4857816283526175,33.254865218605524
137,-0.3364452050992386,33.081147191072716
138,-0.43463212632108905,33.34350027567622
139,-0.2733472345431913,33.320894221527126
140,-0.36899919912059986,37.13114804453847
141,-0.2826344644963188,37.02472482238616
142,-0.44945527836327437,37.390486225709104
143,-0.2865500794736986,37.20018452163175
144,-0.5914185792002782,42.69288781235977
145,-0.35007016236792077,42.23471441145951
146,-0.5583773323950576,42.89554608633238
147,-0.39498746288195874,42.55093218217224
148,-0.5202748784453306,48.66670770973221
149,-0.3877522246716716,48.449613337772035
150,-0.3273724656404713,48.86523940143424
151,-0.24629732001404814,48.652917282761564
152,-0.5702035693948975,54.66268107109899
153,-0.4018170972780617,54.38545635393069
154,-0.6698807455911229,54.8324981651901
155,-0.4922832537688808,54.66763632212613
156,-0.6377283510671659,60.80919062908069
157,-0.4965491499014114,60.52182652847971
158,-0.5352919692635993,61.036869489768264
159,-0.41424613781937736,60.80128793094207
160,-0.5051730790887226,66.49796237347566
161,-0.3440666816183715,66.2324219532114
162,-0.33629385460743744,66.79201964681302
163,-0.2848678762466901,66.49990979862977
164,-0.4718094149274086,72.45117129600499
165,-0.3681297011493656,72.28861958930246
166,-0.31686481739072847,72.67559517873183
167,-0.25342477943661246,72.4764908275479
168,-0.4775819378228714,78.4837603701571
169,-0.2892718792597109,78.22845928815991
170,-0.24446226858983078,78.72874562884154
171,-0.1678165316952409,78.44064236779633
172,-0.46329960829210903,86.79026712424381
173,-0.3780341515792627,86.57361191279587
174,-0.39526711384847224,87.00138989570341
175,-0.32497795462606516,86.79649507278978
176,-0.4848314163942098,90.43739322226618
177,-0.32503926382301107,90.47997158326872
178,-0.5254073848915868,90.8747966030996
179,-0.39946353913710175,90.70080189170707
180,-0.5440805938032851,96.03316463373623
