id,x,y
524,0.127499,-3.03975
525,4.25786,-2.78828
526,4.20135,-2.91765
527,4.59945,-2.86323
528,4.7042,-2.98539
529,10.1939,-2.77246
530,10.1541,-2.90651
531,10.5625,-2.79907
532,10.5945,-2.91445
533,16.1159,-2.7458
534,16.0627,-2.85942
535,16.4459,-2.8106
536,16.5551,-2.91873
537,22.0401,-2.77017
538,22.01,-2.8958
539,22.4135,-2.81972
540,22.4493,-2.93576
541,28.0665,-2.81281
542,27.9724,-2.9262
543,28.4355,-2.81529
544,28.3903,-2.95993
545,33.8351,-2.80171
546,33.8729,-2.94052
547,34.2147,-2.8328
548,34.3458,-2.93777
549,39.815,-2.8395
550,39.7948,-2.95557
551,40.1357,-2.88112
552,40.2846,-3.00672
553,48.1246,-2.86204
554,48.1599,-3.02683
555,48.5371,-2.83996
557,52.0491,-2.86047
558,51.9764,-2.99106
561,57.6629,-2.91652
