time,x,y,theta
1746527882.146534,29.236881,2.474985,0.041636
1746527882.247183,29.309473,2.442277,0.044984
1746527882.348870,29.427092,2.451282,0.044892
1746527882.449597,29.475584,2.407426,0.056064
1746527882.553678,29.576641,2.429793,0.047369
1746527882.647581,29.685110,2.463304,0.044103
1746527882.746078,29.746134,2.493998,0.042316
1746527882.850042,29.812639,2.495103,0.042905
1746527882.948874,29.906364,2.483983,0.047703
1746527883.048595,30.012241,2.478305,0.045549
1746527883.149555,30.082148,2.466554,0.047012
1746527883.249887,30.193726,2.509556,0.042274
1746527883.349971,30.282787,2.505721,0.044112
1746527883.446212,30.352533,2.546521,0.035917
1746527883.546777,30.472862,2.563825,0.038946
1746527883.650280,30.587866,2.554523,0.033098
1746527883.748480,30.671116,2.525149,0.037678
1746527883.847869,30.719679,2.526436,0.042012
1746527883.947791,30.822655,2.542292,0.039830
1746527884.048579,30.897127,2.492989,0.042126
1746527884.149093,30.960768,2.452126,0.057097
1746527884.249061,31.081688,2.534878,0.044433
1746527884.348941,31.180552,2.553998,0.040444
1746527884.448289,31.252237,2.562581,0.042913
1746527884.550652,31.385063,2.587251,0.038432
1746527884.648866,31.444828,2.587219,0.038568
1746527884.748034,31.597429,2.614320,0.039490
1746527884.851127,31.655670,2.568961,0.043024
1746527884.947279,31.751791,2.621290,0.039717
1746527885.050928,31.839653,2.605735,0.042246
1746527885.148559,31.928436,2.616539,0.044369
1746527885.256105,32.009068,2.640718,0.047341
1746527885.349914,32.111595,2.637656,0.050192
1746527885.446460,32.225964,2.630180,0.049097
1746527885.547242,32.330513,2.646450,0.051838
1746527885.646472,32.348869,2.633121,0.053734
1746527885.747387,32.481339,2.722397,0.039783
1746527885.848010,32.534019,2.666115,0.054280
1746527885.944774,32.646324,2.665848,0.064175
1746527886.049721,32.703739,2.723475,0.064021
1746527886.146446,32.823963,2.681463,0.063252
1746527886.246880,32.875835,2.728014,0.060956
1746527886.346798,32.957161,2.705271,0.063849
1746527886.449428,33.023849,2.711895,0.062323
1746527886.548370,33.083847,2.745011,0.055896
1746527886.647771,33.178394,2.724851,0.060972
1746527886.756343,33.229385,2.729954,0.067188
1746527886.848787,33.305286,2.713753,0.075244
1746527886.945978,33.384216,2.771480,0.068068
1746527887.047122,33.474045,2.765743,0.072353
1746527887.160919,33.546860,2.757212,0.071860
1746527887.247387,33.610367,2.693146,0.079799
1746527887.350657,33.709961,2.757977,0.074764
1746527887.448826,33.818832,2.796238,0.066139
1746527887.545816,33.893208,2.816182,0.058050
1746527887.645690,33.930786,2.811603,0.060007
1746527887.749735,34.119415,2.785017,0.056014
1746527887.846532,34.100712,2.811283,0.055315
1746527887.946280,34.207146,2.834506,0.053292
1746527888.047514,34.272873,2.820917,0.056514
1746527888.149871,34.345009,2.827941,0.055956
1746527888.247237,34.420483,2.833000,0.051220
1746527888.345556,34.546028,2.858002,0.053709
1746527888.450506,34.621719,2.863142,0.053585
1746527888.547668,34.687801,2.828214,0.049800
1746527888.648128,34.751022,2.828713,0.052770
1746527888.748596,34.802666,2.820241,0.058396
1746527888.849136,34.901936,2.873841,0.047954
1746527888.948391,35.002899,2.837816,0.048596
1746527889.049156,35.089725,2.829412,0.044612
1746527889.149831,35.131950,2.885437,0.056868
1746527889.250013,35.207603,2.812216,0.062490
1746527889.351100,35.299438,2.856746,0.051281
1746527889.449170,35.359558,2.824808,0.058776
1746527889.550730,35.492477,2.870425,0.052364
1746527889.649976,35.695534,2.888191,0.037758
1746527889.749632,35.790176,2.921185,0.025869
1746527889.850955,35.870232,2.939343,0.027235
1746527889.950034,35.968258,2.927598,0.024301
1746527890.049156,36.090424,2.956802,0.019996
1746527890.151583,36.198338,2.927173,0.030802
1746527890.248189,36.251877,2.910533,0.033918
1746527890.348047,36.368923,2.921003,0.029770
1746527890.448297,36.454765,2.934229,0.029762
1746527890.550135,36.571754,2.952465,0.038140
1746527890.649736,36.669392,2.946364,0.042522
1746527890.749919,36.787441,2.982788,0.062079
1746527890.852405,36.818741,2.986756,0.097751
1746527890.948809,36.861137,2.998924,0.145480
1746527891.046506,36.862457,3.033160,0.152654
1746527891.150160,36.822807,2.989387,0.155175
1746527891.245538,36.802013,2.992401,0.156007
1746527891.345820,36.790890,2.955809,0.160528
1746527891.455575,36.781631,3.000633,0.155603
1746527891.547508,36.812786,2.969681,0.160161
1746527891.648971,36.806301,2.999002,0.154073
1746527891.748335,36.820332,2.974812,0.157018
1746527891.848802,36.828003,3.032364,0.150544
1746527891.948263,36.789757,2.988200,0.156263
1746527892.046508,36.808632,3.029930,0.153573
1746527892.149140,36.819691,3.017961,0.153280
1746527892.249111,36.838135,3.007211,0.154173
1746527892.347978,36.818634,2.992600,0.155592
1746527892.447304,36.797028,2.985220,0.157183
1746527892.550016,36.837997,2.978443,0.154740
1746527892.656036,36.843109,2.971313,0.150441
1746527892.750314,36.879131,3.006523,0.135405
1746527892.849400,36.934677,2.989945,0.127402
1746527892.962144,36.988636,2.980490,0.123865
1746527893.086207,37.105228,3.025976,0.118012
1746527893.234723,37.216740,3.054637,0.108746
1746527893.288331,37.288639,3.054516,0.113875
1746527893.346844,37.394863,3.077204,0.105240
1746527893.448208,37.487125,3.092485,0.093456
1746527893.545094,37.606899,3.074442,0.096023
1746527893.646660,37.719437,3.080788,0.093512
1746527893.748935,37.868034,3.099923,0.094983
1746527893.851575,37.987747,3.117471,0.095917
1746527893.950450,38.057026,3.083681,0.097231
1746527894.048350,38.204685,3.140092,0.086857
1746527894.150406,38.320011,3.134975,0.085861
1746527894.249165,38.460457,3.168611,0.077006
1746527894.346686,38.555840,3.174455,0.076446
1746527894.448986,38.664822,3.159205,0.068814
1746527894.549687,38.896999,3.205628,0.056027
1746527894.652924,38.936626,3.176314,0.065926
1746527894.749228,39.056614,3.199367,0.057922
1746527894.848172,39.149441,3.219730,0.047116
1746527894.950601,39.235928,3.202286,0.051025
1746527895.049565,39.324013,3.213115,0.045264
1746527895.148973,39.432415,3.211659,0.040763
1746527895.250293,39.547001,3.191451,0.042439
1746527895.345012,39.657993,3.214150,0.042501
1746527895.449404,39.741123,3.231236,0.041964
1746527895.545444,39.847740,3.199046,0.041693
1746527895.650887,39.913040,3.236671,0.043788
1746527895.750371,39.979103,3.151993,0.051254
1746527895.849761,40.088810,3.222459,0.047578
1746527895.950040,40.191837,3.328031,0.029085
1746527896.051700,40.271076,3.272592,0.038020
1746527896.151401,40.404133,3.202569,0.045039
1746527896.247330,40.529346,3.334357,0.029822
1746527896.356260,40.651325,3.302560,0.032155
1746527896.449677,40.786362,3.390397,0.023071
1746527896.549635,40.828205,3.306639,0.037737
1746527896.648772,40.881794,3.282223,0.041655
1746527896.750435,41.024620,3.355231,0.028278
1746527896.851883,41.126553,3.345087,0.040031
1746527896.952113,41.234760,3.355854,0.032472
1746527897.055954,41.370441,3.400289,0.033967
1746527897.148633,41.516541,3.387734,0.040470
1746527897.249421,41.605137,3.350740,0.040629
1746527897.355994,41.737091,3.394667,0.037504
1746527897.452428,41.833916,3.383994,0.036379
1746527897.546400,41.953732,3.413302,0.042961
1746527897.650419,42.023949,3.372457,0.058981
1746527897.750690,42.153576,3.407969,0.064315
1746527897.851611,42.243568,3.415364,0.074512
1746527897.950562,42.382740,3.413846,0.073163
1746527898.056110,42.499870,3.499185,0.072185
1746527898.148135,42.567371,3.441548,0.088105
1746527898.251587,42.801365,3.627474,0.065389
1746527898.349361,42.901875,3.591076,0.073611
1746527898.451102,43.016651,3.523774,0.087063
1746527898.553074,43.112888,3.501166,0.089893
1746527898.651819,43.253632,3.559501,0.091736
1746527898.751428,43.385574,3.564226,0.089128
1746527898.852087,43.513401,3.567188,0.080963
1746527898.951192,43.598221,3.587674,0.081850
1746527899.050664,43.671749,3.535954,0.085598
1746527899.150218,43.809914,3.594627,0.073269
1746527899.250978,43.864208,3.588261,0.085006
1746527899.349985,43.965866,3.567950,0.085464
1746527899.449405,44.105194,3.599532,0.079186
1746527899.546487,44.209091,3.609265,0.076879
1746527899.650126,44.372028,3.719978,0.059943
1746527899.749361,44.490528,3.656128,0.068088
1746527899.848949,44.582993,3.665019,0.065963
1746527899.949492,44.655056,3.616399,0.073229
1746527900.051143,44.747059,3.650318,0.071521
1746527900.149928,44.841400,3.644343,0.072784
1746527900.247003,44.924347,3.649702,0.072483
1746527900.351046,45.046474,3.690354,0.069780
1746527900.451083,45.166084,3.678409,0.065832
1746527900.549334,45.264580,3.693710,0.061935
1746527900.650407,45.396908,3.747586,0.062804
1746527900.747723,45.537903,3.806139,0.043699
1746527900.856698,45.499027,3.679703,0.060577
1746527900.950033,45.666161,3.704818,0.059069
1746527901.051840,45.719967,3.733108,0.056243
1746527901.147204,45.801502,3.720516,0.051629
1746527901.250566,45.856201,3.731491,0.050311
1746527901.345529,45.948441,3.714888,0.050319
1746527901.446655,46.030506,3.746568,0.041823
1746527901.548335,46.189137,3.768205,0.031873
1746527901.651112,46.271713,3.785937,0.031035
1746527901.749775,46.359310,3.751416,0.041959
1746527901.847756,46.495300,3.799348,0.030319
1746527901.945659,46.524258,3.772858,0.035474
1746527902.047426,46.593433,3.778165,0.038030
1746527902.148198,46.660824,3.781789,0.034506
1746527902.249719,46.709919,3.772323,0.045357
1746527902.349367,46.802765,3.789430,0.040238
1746527902.450591,46.886047,3.797774,0.037267
1746527902.547422,46.971626,3.800694,0.037939
1746527902.645267,47.092484,3.815383,0.044861
1746527902.746277,47.182735,3.826658,0.041726
1746527902.851330,47.310631,3.761237,0.055389
1746527902.951999,47.420712,3.762933,0.051327
1746527903.047906,47.459030,3.806103,0.043412
1746527903.148601,47.517170,3.796506,0.045833
1746527903.250319,47.599483,3.823197,0.055663
1746527903.349955,47.672832,3.802876,0.064184
1746527903.448093,47.774193,3.800280,0.066732
1746527903.550979,47.862953,3.831193,0.067099
1746527903.650434,47.940044,3.876932,0.060262
1746527903.747404,48.006943,3.847779,0.064080
1746527903.851049,48.068684,3.792980,0.073887
1746527903.949042,48.155319,3.864006,0.068417
1746527904.049931,48.273808,3.836716,0.074197
1746527904.221341,48.307137,3.845761,0.069002
1746527904.251037,48.388390,3.878043,0.075314
1746527904.361348,48.501774,3.824632,0.075711
1746527904.451129,48.528545,3.893817,0.068887
1746527904.552039,48.625687,3.878358,0.070127
1746527904.647581,48.692638,3.880836,0.071991
1746527904.748616,48.809086,3.893394,0.071051
1746527904.849296,48.843033,3.937642,0.065571
1746527904.949376,48.982868,3.918927,0.070382
1746527905.050557,49.007763,3.887669,0.074177
1746527905.154270,49.111938,3.917536,0.066760
1746527905.253723,49.135353,3.868933,0.073424
1746527905.352618,49.253120,3.904541,0.067743
1746527905.449757,49.262787,3.912662,0.068348
1746527905.554005,49.364487,3.946249,0.062750
1746527905.654632,49.388920,3.946971,0.062569
1746527905.749061,49.481941,3.952293,0.070576
1746527905.853171,49.525627,3.914570,0.069552
1746527905.951946,49.623795,3.934812,0.070364
1746527906.052693,49.731285,3.980283,0.073062
1746527906.150381,49.874332,3.993197,0.079282
1746527906.251395,49.994148,4.012717,0.078840
1746527906.350814,50.076023,4.006595,0.081057
1746527906.453073,50.197720,4.022093,0.074025
1746527906.551378,50.295261,4.059505,0.074769
1746527906.653770,50.379936,4.058638,0.072264
1746527906.756666,50.478367,4.077415,0.069642
1746527906.853488,50.584602,4.092982,0.071832
1746527906.950304,50.650688,4.071934,0.075575
1746527907.051679,50.729446,4.075592,0.068658
1746527907.154033,50.822437,4.106169,0.067705
1746527907.249881,50.900623,4.109160,0.068261
1746527907.351231,51.025372,4.127190,0.067313
1746527907.450165,51.103752,4.108175,0.064397
1746527907.548303,51.237217,4.134630,0.062683
1746527907.650690,51.296101,4.146641,0.060027
1746527907.749066,51.436989,4.195258,0.058344
1746527907.849618,51.526318,4.182587,0.053827
1746527907.950185,51.644249,4.201987,0.056664
1746527908.050997,51.770237,4.209467,0.046473
1746527908.151234,51.844437,4.214850,0.053388
1746527908.247398,51.954639,4.207824,0.048204
1746527908.348469,52.024952,4.231678,0.049720
1746527908.451050,52.154938,4.221108,0.048391
1746527908.547071,52.198902,4.235567,0.043515
1746527908.649935,52.297119,4.247420,0.053679
1746527908.747905,52.384346,4.272449,0.045078
1746527908.851774,52.488014,4.269821,0.046428
1746527908.986904,52.568848,4.304830,0.042513
1746527909.069822,52.584591,4.286891,0.039438
1746527909.147617,52.680069,4.264003,0.027641
1746527909.258980,52.789722,4.301772,0.015807
1746527909.348763,52.839867,4.292197,0.023915
1746527909.448393,52.889263,4.276812,0.023352
1746527909.549740,52.974525,4.289340,0.026016
1746527909.648984,53.089752,4.289968,0.027970
1746527909.750059,53.172493,4.317223,0.021568
1746527909.849977,53.229565,4.307714,0.024625
1746527909.948322,53.302780,4.306131,0.024347
1746527910.050396,53.372589,4.291179,0.027716
1746527910.150238,53.480980,4.332195,0.028216
1746527910.248688,53.596455,4.319575,0.031977
1746527910.351172,53.641773,4.317424,0.038894
1746527910.449731,53.729092,4.346093,0.038131
1746527910.551451,53.881870,4.344918,0.033576
1746527910.650003,53.904377,4.345379,0.026957
1746527910.749244,54.009800,4.350996,0.032672
1746527910.848916,54.105560,4.376436,0.031490
1746527910.947973,54.160778,4.364381,0.036172
1746527911.048142,54.230473,4.325884,0.039813
1746527911.147633,54.352654,4.367102,0.037127
1746527911.246643,54.391785,4.365555,0.036754
1746527911.348162,54.490646,4.350858,0.039864
1746527911.448720,54.540802,4.371001,0.035373
1746527911.552248,54.602306,4.413511,0.037705
1746527911.659975,54.791187,4.407577,0.041752
1746527911.751658,54.821701,4.424575,0.039677
1746527911.850446,54.866013,4.405697,0.043870
1746527911.949661,54.963341,4.386353,0.046187
1746527912.049929,55.116863,4.462565,0.039969
1746527912.147368,55.178490,4.486133,0.043904
1746527912.249713,55.211845,4.467397,0.047642
1746527912.349049,55.305527,4.397623,0.057518
1746527912.448981,55.274979,4.469840,0.048951
1746527912.548404,55.477581,4.460367,0.048167
1746527912.648276,55.532658,4.450858,0.051591
1746527912.750018,55.607193,4.446109,0.052481
1746527912.848371,55.710041,4.567670,0.036016
1746527912.948742,55.810371,4.529522,0.043277
1746527913.047308,55.885059,4.530777,0.045200
1746527913.146705,55.934525,4.489514,0.052056
1746527913.251123,55.989788,4.411859,0.064454
1746527913.349882,56.129509,4.505921,0.051395
1746527913.450459,56.253059,4.490407,0.047541
1746527913.547810,56.277683,4.502614,0.051843
1746527913.648317,56.328781,4.500581,0.054501
1746527913.756834,56.392853,4.542480,0.052449
1746527913.848708,56.432339,4.525117,0.049035
1746527913.947587,56.485374,4.546109,0.051914
1746527914.048763,56.539330,4.539109,0.051262
1746527914.148571,56.643879,4.568017,0.056289
1746527914.249517,56.711384,4.575712,0.054092
1746527914.347596,56.750633,4.579830,0.051181
1746527914.450572,56.857338,4.654853,0.044387
1746527914.550206,56.858543,4.577125,0.051344
1746527914.650000,56.819637,4.508863,0.067430
1746527914.749802,56.900608,4.588991,0.054168
1746527914.849754,57.037949,4.570248,0.057463
1746527914.952646,57.062000,4.592881,0.049581
1746527915.049463,57.089146,4.554874,0.051201
1746527915.147574,57.163399,4.600085,0.057675
1746527915.251507,57.281063,4.588785,0.064776
1746527915.349397,57.401215,4.650308,0.051836
1746527915.449654,57.451653,4.591724,0.066246
1746527915.559090,57.582542,4.573782,0.068777
1746527915.646965,57.687817,4.637693,0.055960
1746527915.751831,57.797474,4.655796,0.051611
1746527915.850095,57.835171,4.563927,0.070712
1746527915.949406,58.011761,4.673679,0.051978
1746527916.048934,58.087708,4.632946,0.060790
1746527916.149595,58.210945,4.664261,0.054884
1746527916.249114,58.293224,4.682410,0.052009
1746527916.350174,58.472248,4.733781,0.050757
1746527916.451248,58.583572,4.738300,0.051571
1746527916.552699,58.706505,4.778002,0.045392
1746527916.651035,58.780914,4.699616,0.053000
1746527916.748514,58.874504,4.748628,0.044999
1746527916.851305,58.989792,4.791026,0.042991
1746527916.949018,59.068111,4.791972,0.042912
1746527917.058271,59.150978,4.751390,0.050837
1746527917.150039,59.248135,4.811637,0.039113
1746527917.250499,59.343464,4.753806,0.052269
1746527917.351130,59.463474,4.861010,0.033863
1746527917.450943,59.499111,4.756108,0.054569
1746527917.547186,59.601055,4.789799,0.045827
1746527917.645445,59.699833,4.800341,0.042689
1746527917.750336,59.769928,4.858126,0.033853
1746527917.848812,59.795975,4.827282,0.038549
1746527917.946667,59.892895,4.850163,0.034301
1746527918.047320,59.944824,4.823222,0.044107
1746527918.150067,60.046402,4.823681,0.039282
1746527918.249101,60.143562,4.861157,0.039004
1746527918.348830,60.269073,4.842828,0.037734
1746527918.450938,60.318981,4.849286,0.040255
1746527918.551112,60.445244,4.928604,0.027828
1746527918.649844,60.474503,4.891074,0.033796
1746527918.746104,60.581165,4.899014,0.033661
1746527919.100875,60.660652,4.876326,0.035234
1746527919.284658,60.684547,4.843437,0.037176
1746527919.284742,60.743195,4.915125,0.029269
1746527919.359502,60.901180,4.917673,0.023111
1746527919.460262,60.902237,4.911296,0.027025
1746527919.460397,60.976673,4.940910,0.030055
1746527919.542337,61.030388,4.912530,0.043199
1746527919.582203,61.156685,4.940910,0.041542
1746527919.648977,61.222824,4.904272,0.047599
1746527919.749749,61.286076,4.944623,0.046080
1746527919.849120,61.374168,4.951618,0.043668
1746527919.949964,61.443489,4.926019,0.052011
1746527920.051608,61.542366,4.945778,0.047718
1746527920.161699,61.609509,4.956344,0.048362
1746527920.249274,61.664322,4.963206,0.051387
1746527920.350326,61.759140,4.981116,0.055488
1746527920.450694,61.803638,4.966692,0.072661
1746527920.549469,61.859013,5.018854,0.069135
1746527920.649289,61.918537,4.997436,0.071064
1746527920.749464,62.020992,5.007102,0.067058
1746527920.855540,62.077583,4.984214,0.075484
1746527920.959793,62.160191,5.010562,0.075204
1746527921.048466,62.212803,5.009690,0.075702
1746527921.147491,62.335049,4.992104,0.080343
1746527921.249490,62.425255,5.046705,0.071618
1746527921.350113,62.521301,5.054885,0.074062
1746527921.451504,62.525455,5.042973,0.075417
1746527921.548759,62.604168,5.057384,0.076392
1746527921.650571,62.684872,5.103340,0.077959
1746527921.750525,62.792175,5.073507,0.084436
1746527921.850906,62.852600,5.078611,0.082695
1746527921.950075,62.951324,5.148254,0.073904
1746527922.050228,63.089108,5.129999,0.078056
1746527922.153689,63.045383,5.080118,0.078361
1746527922.250378,63.163311,5.113638,0.067197
1746527922.356499,63.267529,5.108516,0.064673
1746527922.449365,63.321472,5.136708,0.056708
1746527922.547802,63.497929,5.141131,0.053220
1746527922.649211,63.603699,5.135369,0.056521
1746527922.748733,63.654701,5.113557,0.057054
1746527922.848863,63.735233,5.114452,0.062379
1746527922.951420,63.808128,5.204458,0.046924
1746527923.048591,63.896168,5.150058,0.053833
1746527923.148517,64.008514,5.151695,0.051066
1746527923.251435,64.091125,5.147368,0.062171
1746527923.352669,64.258217,5.223841,0.044474
1746527923.450619,64.312279,5.125121,0.062009
1746527923.549735,64.408951,5.110858,0.060798
1746527923.652886,64.480576,5.191889,0.051793
1746527923.760243,64.567314,5.188645,0.052778
1746527923.850688,64.632866,5.182139,0.056374
1746527923.960166,64.767838,5.237594,0.049765
1746527924.048967,64.860504,5.225848,0.050955
1746527924.148623,64.979965,5.261718,0.047472
1746527924.250331,65.036438,5.256292,0.050619
1746527924.349942,65.132545,5.238460,0.054077
1746527924.452305,65.242371,5.256086,0.052481
1746527924.550187,65.297783,5.241778,0.054908
1746527924.649603,65.347214,5.221629,0.051857
1746527924.760740,65.451317,5.253393,0.050739
1746527924.852462,65.540863,5.225283,0.055512
1746527924.949263,65.585083,5.224601,0.057438
1746527925.050553,65.703918,5.297106,0.049366
1746527925.154513,65.820023,5.336699,0.043126
1746527925.251979,65.865013,5.245802,0.056325
1746527925.351236,65.921539,5.305492,0.046818
1746527925.451126,65.970108,5.275389,0.048495
1746527925.549827,66.063705,5.291525,0.047004
1746527925.661515,66.148270,5.268679,0.057858
1746527925.752809,66.234245,5.270633,0.052597
1746527925.850541,66.367393,5.336833,0.042804
1746527925.949743,66.455940,5.337400,0.043515
1746527926.049784,66.542519,5.274156,0.049334
1746527926.161225,66.613220,5.357368,0.035154
1746527926.492523,66.693062,5.323715,0.043142
1746527926.631144,66.761040,5.419409,0.026802
1746527926.830166,66.834946,5.332228,0.036476
1746527926.888060,66.875916,5.297767,0.044697
1746527927.037316,66.961502,5.357922,0.035372
1746527927.161630,67.040871,5.360012,0.035290
1746527927.205677,67.128540,5.346909,0.033097
1746527927.255268,67.208260,5.366419,0.042032
1746527927.303200,67.333633,5.392851,0.038072
1746527927.348755,67.416588,5.367797,0.050120
1746527927.398241,67.512001,5.381119,0.054522
1746527927.446237,67.605896,5.393439,0.055102
1746527927.486377,67.662506,5.393079,0.054016
1746527927.548345,67.750511,5.421130,0.059616
1746527927.651246,67.848793,5.406105,0.061873
1746527927.751384,67.922096,5.417710,0.059347
1746527927.850876,67.944870,5.422029,0.061067
1746527927.948768,68.012505,5.452400,0.057452
1746527928.048533,68.107162,5.434538,0.059834
1746527928.150203,68.226303,5.381637,0.069716
1746527928.250641,68.252853,5.468736,0.055524
1746527928.351924,68.294533,5.457709,0.058648
1746527928.450429,68.329391,5.484768,0.055704
1746527928.549645,68.383171,5.477573,0.056161
1746527928.649425,68.434906,5.489624,0.061744
1746527928.750258,68.507874,5.507893,0.058436
1746527928.849677,68.567902,5.511046,0.059301
1746527928.949257,68.648064,5.479546,0.067009
1746527929.048857,68.706001,5.477800,0.068326
1746527929.148549,68.760490,5.513390,0.060786
1746527929.253187,68.797913,5.522027,0.065236
1746527929.349836,68.882530,5.509727,0.067690
1746527929.448481,68.955078,5.523070,0.065172
1746527929.550792,69.050476,5.557728,0.067041
1746527929.650077,69.114952,5.486192,0.074415
1746527929.750225,69.186646,5.566168,0.060864
1746527929.850823,69.289955,5.557417,0.069123
1746527929.949510,69.372177,5.543949,0.074547
1746527930.051410,69.482124,5.555099,0.067212
1746527930.154562,69.569046,5.585170,0.064953
1746527930.250964,69.650932,5.617558,0.055959
1746527930.361342,69.750717,5.624951,0.069373
1746527930.450617,69.861069,5.573220,0.065976
1746527930.552440,70.021324,5.653019,0.065070
1746527930.650950,70.083527,5.641427,0.065405
1746527930.750185,70.278633,5.620236,0.060795
1746527930.851670,70.333366,5.647450,0.058791
1746527930.952175,70.457741,5.630908,0.055911
1746527931.050771,70.530350,5.705744,0.048742
1746527931.154982,70.599709,5.676643,0.053014
1746527931.248966,70.696220,5.671669,0.047707
1746527931.361932,70.749336,5.678973,0.034890
1746527931.451724,70.880714,5.685204,0.035994
1746527931.556765,71.018776,5.698715,0.034692
1746527931.651080,71.084518,5.685997,0.034954
1746527931.752162,71.137100,5.686979,0.033240
1746527931.850914,71.216293,5.692102,0.027818
1746527931.951681,71.290276,5.691366,0.028636
1746527932.053752,71.454155,5.770552,0.015889
1746527932.153490,71.502655,5.707635,0.024417
1746527932.251952,71.635872,5.765829,0.025348
1746527932.353534,71.742424,5.811050,0.020808
1746527932.451430,71.821136,5.800591,0.019872
1746527932.550373,71.977684,5.799764,0.022328
1746527932.650356,72.144722,5.831508,0.015507
1746527932.750040,72.179955,5.809784,0.018266
1746527932.852541,72.252052,5.807819,0.028692
1746527932.951756,72.336388,5.780902,0.029176
1746527933.051672,72.402237,5.747103,0.034365
1746527933.154931,72.508064,5.793866,0.027812
1746527933.252700,72.617409,5.824658,0.021361
1746527933.452246,72.716599,5.821898,0.019165
1746527933.596534,72.774559,5.818663,0.026619
1746527933.659097,72.918259,5.856851,0.021604
1746527933.745772,73.006195,5.815119,0.026502
1746527933.798534,73.150352,5.873216,0.017739
1746527933.855495,73.213310,5.806846,0.023416
1746527933.952375,73.273117,5.730572,0.040648
1746527934.053833,73.375885,5.812264,0.046891
1746527934.154226,73.519730,5.859332,0.051895
1746527934.262911,73.559753,5.876090,0.052544
1746527934.354100,73.739388,5.883569,0.049666
1746527934.450350,73.787872,5.853288,0.052115
1746527934.551857,73.879997,5.902136,0.049835
1746527934.651570,73.984413,5.863170,0.057616
1746527934.749588,74.008766,5.860572,0.060576
1746527934.849542,74.141792,5.871644,0.063267
1746527934.951169,74.217056,5.909055,0.061009
1746527935.049817,74.373039,5.902809,0.065441
1746527935.151160,74.439522,5.905432,0.059368
1746527935.246747,74.566017,5.948883,0.056454
1746527935.353778,74.696671,5.896513,0.063738
1746527935.451120,74.876122,5.922495,0.048598
1746527935.545409,75.017151,5.897417,0.050562
1746527935.646588,75.042755,5.941942,0.047932
1746527935.751259,75.124435,5.917728,0.062983
1746527935.850137,75.158409,5.888721,0.063104
1746527935.952845,75.254272,5.892181,0.057336
1746527936.052102,75.369331,5.936371,0.043174
1746527936.150786,75.441040,5.926877,0.046969
1746527936.249491,75.552299,5.985166,0.044721
1746527936.350719,75.588539,5.975970,0.047126
1746527936.452844,75.711411,5.992345,0.045989
1746527936.552792,75.845345,5.942174,0.052803
1746527936.659652,75.888176,5.916873,0.056687
1746527936.751439,76.048973,6.013319,0.039605
1746527936.849926,76.119034,5.995711,0.046331
1746527936.954345,76.174812,5.970143,0.049305
1746527937.049752,76.320061,5.965503,0.052082
1746527937.149225,76.364876,6.000093,0.054557
1746527937.252291,76.498344,6.045215,0.049288
1746527937.354526,76.535561,6.024813,0.044655
1746527937.450339,76.632782,6.077018,0.054771
1746527937.557044,76.722832,6.038507,0.058111
1746527937.651295,76.804588,6.077626,0.052988
1746527937.749391,76.862709,6.030731,0.064280
1746527937.857705,76.996765,6.074862,0.059781
1746527937.961942,76.945740,6.086720,0.055493
1746527938.053472,76.976021,6.083630,0.060649
1746527938.159977,76.948364,6.079979,0.060583
1746527938.251598,76.947754,6.066381,0.062498
1746527938.348329,77.045372,5.987481,0.072757
1746527938.452501,77.111488,6.080790,0.057745
1746527938.549731,77.195374,6.060529,0.062874
1746527938.647898,77.259102,6.049580,0.057976
1746527938.750620,77.272514,6.052055,0.059153
1746527938.852989,77.316048,6.037951,0.052316
1746527938.951555,77.308365,6.094753,0.044036
1746527939.047888,77.298843,6.071528,0.055070
1746527939.154617,77.271255,6.131923,0.042557
1746527939.251952,77.267769,6.137022,0.043430
1746527939.350203,77.293388,6.108491,0.046894
1746527939.451569,77.370132,6.103590,0.047608
1746527939.546245,77.442421,6.053221,0.056312
1746527939.647898,77.506767,6.077605,0.056519
1746527939.750631,77.688362,6.115489,0.050582
1746527939.849674,77.736626,6.079872,0.056697
1746527939.949552,77.807297,6.074576,0.050631
1746527940.050951,77.959923,6.000030,0.065019
1746527940.149608,78.082062,6.120110,0.044240
1746527940.250330,78.107170,6.054411,0.068033
1746527940.352798,78.260254,6.091443,0.059157
1746527940.451501,78.368004,6.089849,0.059811
1746527940.550193,78.435265,6.159139,0.044563
1746527940.699464,78.556412,6.136620,0.046208
1746527940.752911,78.659599,6.181316,0.046605
1746527940.854950,78.873764,6.143856,0.050157
1746527940.949331,78.966240,6.105251,0.060863
1746527941.048033,79.141129,6.192255,0.045813
1746527941.159939,79.229630,6.170322,0.047452
1746527941.249763,79.376137,6.210686,0.042875
1746527941.352551,79.471489,6.176978,0.046879
1746527941.457992,79.516548,6.240194,0.041974
1746527941.548227,79.689453,6.209988,0.040790
1746527941.651320,79.745392,6.223628,0.042784
1746527941.749615,79.883865,6.185896,0.047731
1746527941.851295,79.992569,6.209824,0.038710
1746527941.947192,80.058754,6.176861,0.048663
1746527942.051771,80.186569,6.237764,0.041111
1746527942.148973,80.333946,6.229035,0.038285
1746527942.253094,80.342270,6.224717,0.043314
1746527942.352871,80.505783,6.308941,0.027141
1746527942.449929,80.614578,6.291218,0.028243
1746527942.554603,80.611694,6.280950,0.037995
1746527942.651301,80.742889,6.254162,0.047530
1746527942.751143,80.886017,6.256377,0.048989
1746527942.856281,80.974426,6.287538,0.053019
