time,x,y,theta
1732883375.323987,32.143475,2.386159,0.050603
1732883375.423948,32.263081,2.411912,0.050752
1732883375.524085,32.326458,2.431541,0.046436
1732883375.624017,32.420498,2.417992,0.052381
1732883375.724043,32.499706,2.434921,0.051054
1732883375.824069,32.597057,2.483859,0.043926
1732883375.924068,32.677574,2.478114,0.050589
1732883376.023923,32.769840,2.474586,0.059495
1732883376.123865,32.842953,2.476482,0.066633
1732883376.224086,32.910896,2.444735,0.066497
1732883376.324169,33.045784,2.498990,0.060267
1732883376.424088,33.123726,2.514523,0.060651
1732883376.524130,33.164753,2.510793,0.058955
1732883376.624084,33.221733,2.474077,0.061594
1732883376.724114,33.289619,2.501522,0.062231
1732883376.823959,33.359764,2.517474,0.065573
1732883376.923908,33.438667,2.514807,0.072138
1732883377.023951,33.519882,2.505611,0.071916
1732883377.123946,33.603352,2.542086,0.072377
1732883377.223860,33.687500,2.540450,0.071943
1732883377.324132,33.773510,2.546429,0.068725
1732883377.424083,33.869404,2.547220,0.072182
1732883377.524105,33.961178,2.540579,0.069870
1732883377.624142,34.067101,2.594400,0.057496
1732883377.724146,34.163837,2.592470,0.059247
1732883377.824056,34.227268,2.564106,0.055227
1732883377.924039,34.273537,2.596684,0.052786
1732883378.023867,34.345833,2.570785,0.056979
1732883378.123822,34.416042,2.585880,0.055202
1732883378.223747,34.516727,2.599188,0.054969
1732883378.323799,34.579395,2.621300,0.049204
1732883378.423801,34.674385,2.621598,0.055120
1732883378.523798,34.757835,2.625890,0.054967
1732883378.624114,34.882126,2.620033,0.047426
1732883378.724017,34.901295,2.629353,0.047794
1732883378.824030,34.952164,2.618855,0.053368
1732883378.924050,35.046196,2.624969,0.051646
1732883379.024068,35.191605,2.612512,0.047330
1732883379.124106,35.246258,2.643052,0.040280
1732883379.224051,35.298473,2.686610,0.053384
1732883379.323897,35.398838,2.673624,0.048284
1732883379.424057,35.493034,2.681534,0.043358
1732883379.524012,35.550747,2.674064,0.048332
1732883379.624108,35.670097,2.677511,0.047321
1732883379.724392,35.848026,2.706078,0.030565
1732883379.824442,35.931221,2.683738,0.027497
1732883379.924309,36.045929,2.688016,0.029656
1732883380.024193,36.144054,2.687086,0.025427
