id,x,y
392,117.414,5.76342
393,116.549,12.8974
394,117.787,5.92606
395,116.957,13.0324
396,123.499,6.20547
397,122.298,13.8351
398,123.729,6.30836
399,122.763,13.9483
400,129.505,6.64447
401,128.237,14.7423
402,129.684,6.72551
403,128.551,14.8014
404,135.795,7.05966
405,134.677,15.6164
406,135.577,7.15846
407,134.847,15.7116
408,141.262,7.40059
409,140.111,16.5798
410,141.583,7.48805
411,140.546,16.6702
412,148.778,7.87297
413,147.534,17.7394
414,148.992,8.07832
415,147.798,17.9809
416,1.05361,-5.20045
417,1.15276,-5.49773
418,1.2022,-5.22042
419,1.40797,-5.36536
421,8.56659,-4.44204
423,8.01004,-3.95454
424,8.73164,-4.32545
425,14.5425,-3.68055
426,14.6097,-3.54244
427,14.0442,-3.47715
428,14.5918,-3.42908
429,19.9092,-3.0658
430,20.5449,-2.75348
431,20.0506,-2.91953
432,20.5393,-2.64806
433,25.565,-2.44821
434,26.3032,-1.95083
435,25.8628,-2.46595
436,26.3378,-1.78457
437,31.5294,-1.87181
439,31.9952,-1.92511
440,32.2383,-0.974471
441,37.7031,-1.51659
443,37.9103,-1.35579
444,38.2131,-0.163634
445,44.0616,-1.01853
446,43.9611,0.610808
447,43.8901,-0.918676
448,44.0399,0.756707
449,49.1356,-0.636401
450,49.2784,1.44228
451,49.6744,-0.448676
452,49.5601,1.54196
453,53.0159,-0.269369
455,53.4975,-0.287544
456,53.3197,2.06728
457,61.5018,0.496285
459,61.6859,0.387748
460,61.7329,3.46083
461,67.5905,0.801196
462,67.4627,4.24243
463,67.7308,0.898523
464,67.6938,4.37192
465,73.6045,1.21463
466,73.4682,5.15087
467,73.709,1.31207
468,73.7236,5.33121
469,78.878,1.79244
471,78.994,1.7319
472,78.8578,6.13596
473,84.7775,2.17074
474,84.5068,6.8505
475,84.9678,2.25532
476,84.7741,6.9925
477,91.1711,2.82902
478,90.5132,7.74329
479,91.3167,2.88204
480,90.6587,7.8594
481,96.8005,3.1131
483,96.9329,3.27425
484,96.4241,8.81206
485,102.177,3.42074
486,101.713,9.46647
487,102.24,3.64923
488,101.876,9.55082
489,106.062,3.88188
491,106.213,3.90143
492,105.831,10.1707
493,114.718,4.48688
494,114.167,11.4239
495,114.84,4.50228
496,114.318,11.4909
497,120.599,5.00224
498,120.04,12.3798
499,121.307,5.07199
500,120.197,12.4231
501,126.913,5.41558
502,125.958,13.2675
503,126.727,5.40561
504,125.15,13.2895
505,132.954,5.86201
506,131.875,14.1289
507,132.727,5.82643
508,132.245,14.2034
509,138.464,6.1785
511,138.626,6.22215
512,137.899,15.1542
513,144.824,6.55653
515,144.546,6.6091
516,143.833,16.2251
517,149.202,6.89998
518,147.985,16.7514
519,149.372,7.00154
520,147.956,17.0281
521,1.13415,-6.20233
523,1.00163,-6.21296
524,1.66728,-6.36571
525,5.28762,-5.59021
527,5.53091,-5.56673
528,6.25254,-5.726
529,11.2683,-4.85023
531,11.9092,-5.05485
532,12.1251,-4.8204
533,17.6286,-4.44468
535,17.7918,-4.37046
536,17.9348,-4.02087
537,23.1021,-3.15863
539,23.721,-3.831
540,23.9361,-3.17117
541,29.5578,-3.20839
543,29.5603,-3.22811
544,29.7862,-2.3679
545,34.8701,-1.5301
547,35.592,-2.66151
548,35.3875,-1.59372
549,40.7955,-0.665921
551,41.4518,-2.21191
552,41.4499,-0.66875
553,49.7231,-1.66025
555,49.2454,0.613631
556,49.6758,0.478324
557,52.892,1.14904
559,53.6614,-1.2669
560,53.7211,1.15738
561,58.1269,1.99888
563,59.2961,-0.697462
564,59.1808,2.0564
565,65.0924,-0.406876
567,65.2952,-0.274049
568,65.1225,2.91731
569,70.2304,3.8139
571,71.3062,0.290005
572,70.8917,3.75946
573,77.1027,0.761049
575,77.3004,0.653964
576,76.8091,4.75159
577,81.428,5.54788
579,82.6253,1.20339
580,82.0198,5.57824
581,87.202,6.44803
583,88.5071,1.67703
584,87.7508,6.36892
585,93.3546,7.25251
587,94.3839,1.98218
588,93.8305,7.3255
589,102.551,2.57899
591,101.604,8.69932
592,102.07,8.56759
593,106.437,2.99414
595,105.473,9.25083
597,110.84,10.0304
599,110.984,10.1037
600,111.662,10.0463
601,118.027,3.71286
603,118.14,3.67514
604,117.476,10.9963
605,122.517,11.9618
607,122.933,12.0555
608,123.501,11.8808
609,129.988,4.58238
611,130.053,4.59705
612,129.231,12.7116
613,135.924,4.98648
615,136.136,5.05501
616,135.283,13.6707
617,140.462,14.6431
619,142.039,5.29368
620,141.126,14.6378
621,149.294,5.85245
623,147.895,15.9002
