id,x,y
361,69.9559,-4.82797
362,70.0263,-4.65021
363,70.4711,-5.00728
364,75.9068,-4.67941
365,76.0105,-4.98893
366,76.5846,-4.83375
367,76.4055,-5.04659
368,81.338,-4.762
369,81.304,-5.00655
370,81.5095,-4.75142
371,81.8235,-5.01637
372,87.2122,-4.83606
373,87.3664,-5.07543
374,87.4047,-4.71448
375,87.7318,-4.99225
376,93.0652,-4.85018
377,93.6587,-5.04134
378,93.2649,-4.75478
379,93.8911,-5.02685
380,101.513,-4.95277
381,101.512,-5.10945
382,101.681,-4.87777
383,101.922,-4.90151
384,105.348,-4.93552
385,105.683,-5.02144
416,0.732975,-4.61227
418,0.865106,-4.58171
419,0.747835,-4.8131
421,8.28444,-4.67306
423,7.63468,-4.64609
424,8.47073,-4.83995
425,13.274,-4.55196
427,13.625,-4.55757
428,14.3104,-4.81541
429,20.2556,-4.70885
431,19.6475,-4.61657
432,20.3362,-4.91974
433,26.0647,-4.76629
435,25.6128,-4.78189
436,26.2441,-4.92833
437,31.2897,-4.83007
439,31.4663,-5.04422
440,32.1856,-5.0577
441,37.8535,-4.96051
443,37.4428,-4.98913
444,37.877,-5.25275
445,43.6205,-5.25022
447,43.3207,-5.18371
448,43.895,-5.30653
449,48.7711,-5.49842
451,49.1498,-5.26877
452,49.1908,-5.4581
453,52.5962,-5.43022
455,53.1431,-5.32329
456,53.2249,-5.53562
457,61.1111,-5.45742
459,61.1883,-5.40156
460,61.6913,-5.69821
461,67.5804,-5.55394
463,67.2724,-5.82484
464,67.6003,-5.85901
465,73.0118,-5.72147
467,73.1617,-5.8135
468,73.7173,-6.04465
469,78.8142,-5.80027
471,78.9116,-5.81962
472,79.0556,-6.0334
473,84.7222,-5.94079
475,84.415,-5.7318
476,84.9568,-6.0922
477,90.5452,-5.78771
479,90.246,-5.9459
480,90.8104,-6.03352
481,96.1774,-5.84601
483,96.3629,-5.79147
484,96.6313,-6.09511
485,101.691,-5.98134
487,101.681,-5.77908
488,101.983,-5.9639
489,105.315,-5.84818
490,105.751,-5.95273
521,0.73726,-5.51318
523,0.122017,-5.5445
524,0.899581,-5.87935
525,4.27343,-5.52712
527,5.49403,-5.70933
528,5.6372,-5.84933
529,10.5429,-5.62346
531,11.4364,-5.67898
533,16.5688,-5.81588
535,17.4972,-5.64731
537,22.6425,-5.93959
539,23.2326,-5.89416
540,23.355,-5.95845
541,29.2525,-5.95274
543,29.1767,-5.97171
545,34.392,-6.16251
547,35.0627,-6.02506
548,35.151,-6.21187
549,40.4423,-6.17386
551,40.8145,-6.16844
552,40.9672,-6.25195
553,49.0941,-6.26347
555,48.8802,-6.36962
557,52.5081,-6.39069
559,53.2466,-6.29938
560,53.3005,-6.49698
561,58.1577,-6.55126
563,58.8021,-6.30283
564,58.7676,-6.60616
565,64.5339,-6.64491
567,64.728,-6.55241
569,70.5565,-7.20203
571,70.63,-6.89041
573,76.4952,-7.0344
575,76.1986,-6.74942
577,81.8541,-6.95743
579,82.0237,-6.7702
581,87.1967,-6.92636
583,87.8736,-6.78831
584,87.9234,-7.04315
585,93.4791,-7.1591
587,93.7776,-6.81183
589,101.575,-7.10636
591,101.764,-6.55214
593,105.301,-6.72592
